"Sex","year","age","px"
"Male",1953,1,0.96379452
"Male",1953,2,0.96842784
"Male",1953,3,0.97258543
"Male",1953,4,0.97640809
"Male",1953,5,0.97997428
"Male",1953,6,0.9832512
"Male",1953,7,0.98618065
"Male",1953,8,0.98870443
"Male",1953,9,0.99076435
"Male",1953,10,0.99230284
"Male",1953,11,0.99335647
"Male",1953,12,0.99400782
"Male",1953,13,0.9943249
"Male",1953,14,0.99439087
"Male",1953,15,0.99427096
"Male",1953,16,0.99403749
"Male",1953,17,0.99376531
"Male",1953,18,0.99350397
"Male",1953,19,0.99329149
"Male",1953,20,0.99312568
"Male",1953,21,0.99298631
"Male",1953,22,0.99284839
"Male",1953,23,0.99268636
"Male",1953,24,0.99249129
"Male",1953,25,0.99226288
"Male",1953,26,0.99200963
"Male",1953,27,0.99174512
"Male",1953,28,0.99147766
"Male",1953,29,0.99121186
"Male",1953,30,0.99094483
"Male",1953,31,0.99066806
"Male",1953,32,0.99037056
"Male",1953,33,0.99003912
"Male",1953,34,0.98966047
"Male",1953,35,0.98922119
"Male",1953,36,0.98871348
"Male",1953,37,0.98813601
"Male",1953,38,0.98750345
"Male",1953,39,0.98685016
"Male",1953,40,0.98622322
"Male",1953,41,0.98568184
"Male",1953,42,0.98525418
"Male",1953,43,0.98492139
"Male",1953,44,0.98461306
"Male",1953,45,0.98419363
"Male",1953,46,0.98353304
"Male",1953,47,0.98251425
"Male",1953,48,0.98107886
"Male",1953,49,0.97931007
"Male",1953,50,0.97739074
"Male",1953,51,0.97566904
"Male",1953,52,0.97445771
"Male",1953,53,0.97380222
"Male",1953,54,0.97352117
"Male",1953,55,0.97305781
"Male",1953,56,0.97183081
"Male",1953,57,0.9693069
"Male",1953,58,0.96495593
"Male",1953,59,0.95872243
"Male",1953,60,0.95094968
"Male",1953,61,0.94304229
"Male",1953,62,0.93714293
"Male",1953,63,0.9346169
"Male",1953,64,0.9358258
"Male",1953,65,0.93925481
"Male",1953,66,0.94307003
"Male",1953,67,0.94594103
"Male",1953,68,0.94696412
"Male",1953,69,0.94593499
"Male",1953,70,0.94273951
"Male",1953,71,0.93747927
"Male",1953,72,0.93035201
"Male",1953,73,0.92162749
"Male",1953,74,0.911761
"Male",1953,75,0.90440404
"Male",1953,76,0.89646688
"Male",1953,77,0.88790946
"Male",1953,78,0.87868994
"Male",1953,79,0.86876479
"Male",1953,80,0.8580889
"Male",1953,81,0.84661576
"Male",1953,82,0.83429773
"Male",1953,83,0.82108625
