"Sex","year","age","px"
"Male",2023,89,0.8820122
"Male",2023,90,0.86874938
"Male",2023,91,0.85456472
"Male",2023,92,0.83969981
"Male",2023,93,0.82438494
"Male",2023,94,0.80873581
"Male",2023,95,0.79022568
"Male",2023,96,0.77145041
"Male",2023,97,0.75180494
"Male",2023,98,0.73119044
"Male",2023,99,0.70962836
"Male",2023,100,0
"Female",1950,0,0.91494214
"Female",1950,1,0.98369037
"Female",1950,2,0.98847761
"Female",1950,3,0.99185384
"Female",1950,4,0.99422634
"Female",1950,5,0.99588615
"Female",1950,6,0.99703931
"Female",1950,7,0.99783298
"Female",1950,8,0.9983691
"Female",1950,9,0.99872227
"Female",1950,10,0.99894303
"Female",1950,11,0.99906588
"Female",1950,12,0.99911356
"Female",1950,13,0.99909698
"Female",1950,14,0.99902377
"Female",1950,15,0.9988972
"Female",1950,16,0.99872595
"Female",1950,17,0.99852528
"Female",1950,18,0.99831403
"Female",1950,19,0.99811558
"Female",1950,20,0.99794216
"Female",1950,21,0.99779953
"Female",1950,22,0.99768328
"Female",1950,23,0.99758434
"Female",1950,24,0.99749394
"Female",1950,25,0.99740337
"Female",1950,26,0.99730715
"Female",1950,27,0.99720161
"Female",1950,28,0.99708884
"Female",1950,29,0.99697406
"Female",1950,30,0.99686807
"Female",1950,31,0.99678238
"Female",1950,32,0.99671879
"Female",1950,33,0.99667184
"Female",1950,34,0.99661657
"Female",1950,35,0.99651974
"Female",1950,36,0.99634359
"Female",1950,37,0.99604538
"Female",1950,38,0.9956039
"Female",1950,39,0.99501018
"Female",1950,40,0.99430638
"Female",1950,41,0.99358824
"Female",1950,42,0.99295987
"Female",1950,43,0.99251949
"Female",1950,44,0.99225503
"Female",1950,45,0.99207562
"Female",1950,46,0.99184653
"Female",1950,47,0.99141289
"Female",1950,48,0.99069935
"Female",1950,49,0.98967682
"Female",1950,50,0.98843209
"Female",1950,51,0.98718226
"Female",1950,52,0.98613801
"Female",1950,53,0.9854685
"Female",1950,54,0.98510254
"Female",1950,55,0.98477312
"Female",1950,56,0.98415507
"Female",1950,57,0.98286123
"Female",1950,58,0.98064136
"Female",1950,59,0.97735783
"Female",1950,60,0.97317379
"Female",1950,61,0.96881463
"Female",1950,62,0.96520866
"Female",1950,63,0.96322364
"Female",1950,64,0.96297144
"Female",1950,65,0.96371693
"Female",1950,66,0.96454854
"Female",1950,67,0.96454748
"Female",1950,68,0.96320955
"Female",1950,69,0.9603554
"Female",1950,70,0.95602889
"Female",1950,71,0.95071506
"Female",1950,72,0.94502213
"Female",1950,73,0.93962714
"Female",1950,74,0.93498818
"Female",1950,75,0.93103745
"Female",1950,76,0.92746829
"Female",1950,77,0.92372812
"Female",1950,78,0.91936322
"Female",1950,79,0.91417035
"Female",1950,80,0.90810195
"Female",1950,81,0.90138965
"Female",1950,82,0.89430298
"Female",1950,83,0.88707791
"Female",1950,84,0.87987635
"Female",1950,85,0.87266418
"Female",1950,86,0.86534078
"Female",1950,87,0.85772964
"Female",1950,88,0.84965888
"Female",1950,89,0.84102511
"Female",1950,90,0.83176178
"Female",1950,91,0.82188637
"Female",1950,92,0.81146254
"Female",1950,93,0.8006287
"Female",1950,94,0.78957136
"Female",1950,95,0.77952405
"Female",1950,96,0.76835725
"Female",1950,97,0.75693297
"Female",1950,98,0.74527517
"Female",1950,99,0.73341013
"Female",1950,100,0
"Female",1951,0,0.92221055
"Female",1951,1,0.98642473
"Female",1951,2,0.99015393
"Female",1951,3,0.99285904
"Female",1951,4,0.99481761
"Female",1951,5,0.99623018
"Female",1951,6,0.99724114
"Female",1951,7,0.99795601
"Female",1951,8,0.99844958
"Female",1951,9,0.9987802
"Female",1951,10,0.99898906
"Female",1951,11,0.99910585
"Female",1951,12,0.99915082
"Female",1951,13,0.99913361
"Female",1951,14,0.9990612
"Female",1951,15,0.99893639
"Female",1951,16,0.99876772
"Female",1951,17,0.9985705
"Female",1951,18,0.9983638
"Female",1951,19,0.99817115
"Female",1951,20,0.99800437
"Female",1951,21,0.99786847
"Female",1951,22,0.99775825
"Female",1951,23,0.99766408
"Female",1951,24,0.99757737
"Female",1951,25,0.99748994
"Female",1951,26,0.99739722
"Female",1951,27,0.9972965
"Female",1951,28,0.99719013
"Female",1951,29,0.99708324
"Female",1951,30,0.99698555
"Female",1951,31,0.99690715
"Female",1951,32,0.99684889
"Female",1951,33,0.9968049
"Female",1951,34,0.99675142
"Female",1951,35,0.99665706
"Female",1951,36,0.99648635
"Female",1951,37,0.99619912
"Female",1951,38,0.9957753
"Female",1951,39,0.9952064
"Female",1951,40,0.99453187
"Female",1951,41,0.99384145
"Female",1951,42,0.99323288
"Female",1951,43,0.99279892
"Female",1951,44,0.99252912
"Female",1951,45,0.99233871
"Female",1951,46,0.99210046
"Female",1951,47,0.99166689
"Female",1951,48,0.99096539
"Female",1951,49,0.9899676
"Female",1951,50,0.98875614
"Female",1951,51,0.98753851
"Female",1951,52,0.98651649
"Female",1951,53,0.98585287
"Female",1951,54,0.98548093
"Female",1951,55,0.98514598
"Female",1951,56,0.98453601
"Female",1951,57,0.98327881
"Female",1951,58,0.98113386
"Female",1951,59,0.97796925
"Female",1951,60,0.97393946
"Female",1951,61,0.96973083
"Female",1951,62,0.96622125
"Female",1951,63,0.96423662
"Female",1951,64,0.96389369
"Female",1951,65,0.96450589
"Female",1951,66,0.96520887
"Female",1951,67,0.96511889
"Female",1951,68,0.96374326
"Female",1951,69,0.96090173
"Female",1951,70,0.95663306
"Female",1951,71,0.95140529
"Female",1951,72,0.94580606
"Female",1951,73,0.94048906
"Female",1951,74,0.93589593
"Female",1951,75,0.93195986
"Female",1951,76,0.92838269
"Female",1951,77,0.9246269
"Female",1951,78,0.92024975
"Female",1951,79,0.91505153
"Female",1951,80,0.90898441
"Female",1951,81,0.9022741
"Female",1951,82,0.89518412
"Female",1951,83,0.88794567
"Female",1951,84,0.88071755
"Female",1951,85,0.87346556
"Female",1951,86,0.86609008
"Female",1951,87,0.85841688
"Female",1951,88,0.85027677
"Female",1951,89,0.84156986
"Female",1951,90,0.83223317
"Female",1951,91,0.82228732
"Female",1951,92,0.81179731
"Female",1951,93,0.80089741
"Female",1951,94,0.78976671
"Female",1951,95,0.77952049
"Female",1951,96,0.76823617
"Female",1951,97,0.75668925
"Female",1951,98,0.74490448
"Female",1951,99,0.73290902
"Female",1951,100,0
"Female",1952,0,0.92939766
"Female",1952,1,0.9888334
"Female",1952,2,0.9916633
"Female",1952,3,0.99378186
"Female",1952,4,0.99536866
"Female",1952,5,0.99655379
"Female",1952,6,0.99743157
"Female",1952,7,0.99807201
"Female",1952,8,0.99852544
"Female",1952,9,0.99883505
"Female",1952,10,0.99903305
"Female",1952,11,0.99914445
"Female",1952,12,0.99918716
"Female",1952,13,0.99916962
"Female",1952,14,0.99909817
"Female",1952,15,0.9989752
"Female",1952,16,0.99880907
"Female",1952,17,0.99861521
"Female",1952,18,0.99841291
"Female",1952,19,0.99822591
"Female",1952,20,0.99806567
"Female",1952,21,0.99793643
"Female",1952,22,0.99783221
"Female",1952,23,0.99774278
"Female",1952,24,0.99765971
"Female",1952,25,0.99757532
"Female",1952,26,0.99748595
"Female",1952,27,0.9973898
"Female",1952,28,0.99728954
"Female",1952,29,0.99719016
"Female",1952,30,0.99710038
"Female",1952,31,0.99702893
"Female",1952,32,0.99697578
"Female",1952,33,0.99693465
"Female",1952,34,0.99688293
"Female",1952,35,0.99679105
"Female",1952,36,0.99662572
"Female",1952,37,0.9963492
"Female",1952,38,0.99594258
"Female",1952,39,0.9953978
"Female",1952,40,0.99475173
"Female",1952,41,0.9940884
"Female",1952,42,0.99349947
"Female",1952,43,0.99307239
"Female",1952,44,0.9927982
"Female",1952,45,0.99259788
"Female",1952,46,0.99235144
"Female",1952,47,0.99191855
"Female",1952,48,0.99122941
"Female",1952,49,0.99025634
"Female",1952,50,0.98907801
"Female",1952,51,0.98789252
"Female",1952,52,0.98689299
"Female",1952,53,0.98623589
"Female",1952,54,0.98585881
"Female",1952,55,0.98551901
"Female",1952,56,0.98491743
"Female",1952,57,0.98369655
"Female",1952,58,0.98162538
"Female",1952,59,0.97857755
"Female",1952,60,0.97469909
"Female",1952,61,0.97063864
"Female",1952,62,0.96722535
"Female",1952,63,0.96524427
"Female",1952,64,0.96481605
"Female",1952,65,0.96530049
"Female",1952,66,0.9658792
"Female",1952,67,0.96570324
"Female",1952,68,0.964292
"Female",1952,69,0.96146484
"Female",1952,70,0.95725571
"Female",1952,71,0.95211573
"Female",1952,72,0.94661201
"Female",1952,73,0.94137503
"Female",1952,74,0.93683004
"Female",1952,75,0.93291128
"Female",1952,76,0.92932914
"Female",1952,77,0.92556119
"Female",1952,78,0.92117575
"Female",1952,79,0.9159765
"Female",1952,80,0.90991517
"Female",1952,81,0.90321107
"Female",1952,82,0.8961214
"Female",1952,83,0.88887264
"Female",1952,84,0.88162085
"Female",1952,85,0.87433291
"Female",1952,86,0.86691121
"Female",1952,87,0.85918436
"Female",1952,88,0.85098561
"Female",1952,89,0.84221638
"Female",1952,90,0.83281458
"Female",1952,91,0.82280077
"Female",1952,92,0.8122393
"Female",1952,93,0.80126252
"Female",1952,94,0.79004699
"Female",1952,95,0.77975681
"Female",1952,96,0.76837166
"Female",1952,97,0.7567187
"Female",1952,98,0.74482336
"Female",1952,99,0.73271358
"Female",1952,100,0
"Female",1953,0,0.93642189
"Female",1953,1,0.9909137
"Female",1953,2,0.99299974
"Female",1953,3,0.99461729
"Female",1953,4,0.99587633
"Female",1953,5,0.99685515
"Female",1953,6,0.99760951
"Female",1953,7,0.99818019
"Female",1953,8,0.99859603
"Female",1953,9,0.99888624
"Female",1953,10,0.99907443
"Female",1953,11,0.99918112
"Female",1953,12,0.999222
"Female",1953,13,0.99920437
"Female",1953,14,0.999134
"Female",1953,15,0.99901286
"Female",1953,16,0.99884914
"Female",1953,17,0.9986584
"Female",1953,18,0.99846022
"Female",1953,19,0.9982786
"Female",1953,20,0.99812469
"Female",1953,21,0.99800195
"Female",1953,22,0.99790361
"Female",1953,23,0.9978188
"Female",1953,24,0.99773925
"Female",1953,25,0.99765775
"Female",1953,26,0.99757152
"Female",1953,27,0.99747967
"Female",1953,28,0.99738514
"Female",1953,29,0.99729286
"Female",1953,30,0.99721055
"Female",1953,31,0.99714567
"Female",1953,32,0.99709735
"Female",1953,33,0.99705894
"Female",1953,34,0.99700895
"Female",1953,35,0.99691948
"Female",1953,36,0.99675933
"Female",1953,37,0.99649308
"Female",1953,38,0.9961029
"Female",1953,39,0.99558116
"Female",1953,40,0.99496232
"Female",1953,41,0.994325
"Female",1953,42,0.9937551
"Female",1953,43,0.99333503
"Female",1953,44,0.99305715
"Female",1953,45,0.99284783
"Female",1953,46,0.99259394
"Female",1953,47,0.99216205
"Female",1953,48,0.99148504
"Female",1953,49,0.99053601
"Female",1953,50,0.98938981
"Female",1953,51,0.98823555
"Female",1953,52,0.98725802
"Female",1953,53,0.98660759
"Female",1953,54,0.9862259
"Female",1953,55,0.9858817
"Female",1953,56,0.98528838
"Female",1953,57,0.98410263
"Female",1953,58,0.98210263
"Female",1953,59,0.9791673
"Female",1953,60,0.97543455
"Female",1953,61,0.97151705
"Female",1953,62,0.96819751
"Female",1953,63,0.96622167
"Female",1953,64,0.96571323
"Female",1953,65,0.96607577
"Female",1953,66,0.96653495
"Female",1953,67,0.96627585
"Female",1953,68,0.96483005
"Female",1953,69,0.96201695
"Female",1953,70,0.95786603
"Female",1953,71,0.95281197
"Female",1953,72,0.94740192
"Female",1953,73,0.94224363
"Female",1953,74,0.93774633
"Female",1953,75,0.93384512
"Female",1953,76,0.93025857
"Female",1953,77,0.92647895
"Female",1953,78,0.92208538
"Female",1953,79,0.91688503
"Female",1953,80,0.91082933
"Female",1953,81,0.90413156
"Female",1953,82,0.89704279
"Female",1953,83,0.88978478
"Female",1953,84,0.88251066
"Female",1953,85,0.87518775
"Female",1953,86,0.86771996
"Female",1953,87,0.85993836
"Female",1953,88,0.8516787
"Female",1953,89,0.84284466
"Female",1953,90,0.83337616
"Female",1953,91,0.82329512
"Female",1953,92,0.81266619
"Female",1953,93,0.80161899
"Female",1953,94,0.79032556
"Female",1953,95,0.77990662
"Female",1953,96,0.76841939
"Female",1953,97,0.7566593
"Female",1953,98,0.7446525
"Female",1953,99,0.73242774
"Female",1953,100,0
"Female",1954,0,0.94282952
"Female",1954,1,0.9919046
"Female",1954,2,0.99404668
"Female",1954,3,0.99561696
"Female",1954,4,0.99676397
"Female",1954,5,0.99759759
"Female",1954,6,0.99819822
"Female",1954,7,0.99862552
"Female",1954,8,0.99892173
"Female",1954,9,0.99911927
"Female",1954,10,0.99924014
"Female",1954,11,0.99929944
"Female",1954,12,0.99930694
"Female",1954,13,0.99926576
"Female",1954,14,0.99917963
"Female",1954,15,0.9990522
"Female",1954,16,0.99889705
"Female",1954,17,0.99873749
"Female",1954,18,0.99859628
"Female",1954,19,0.99849283
"Female",1954,20,0.99842265
"Female",1954,21,0.99837056
"Female",1954,22,0.99831647
"Female",1954,23,0.99824126
"Female",1954,24,0.99813921
"Female",1954,25,0.99800976
"Female",1954,26,0.99786363
"Female",1954,27,0.99771664
"Female",1954,28,0.9975816
"Female",1954,29,0.99746929
"Female",1954,30,0.99737975
"Female",1954,31,0.99730745
"Female",1954,32,0.99724082
"Female",1954,33,0.99716533
"Female",1954,34,0.99706444
"Female",1954,35,0.99691969
"Female",1954,36,0.99671384
"Female",1954,37,0.9964286
"Female",1954,38,0.9960574
"Female",1954,39,0.99560285
"Female",1954,40,0.99509318
"Female",1954,41,0.9945806
"Female",1954,42,0.99411583
"Female",1954,43,0.99374369
"Female",1954,44,0.99345607
"Female",1954,45,0.99320679
"Female",1954,46,0.99292496
"Female",1954,47,0.99252553
"Female",1954,48,0.99196282
"Female",1954,49,0.99121612
"Female",1954,50,0.99032217
"Female",1954,51,0.98937567
"Female",1954,52,0.98846752
"Female",1954,53,0.98767724
"Female",1954,54,0.98698435
"Female",1954,55,0.98627562
"Female",1954,56,0.98539253
"Female",1954,57,0.98413109
"Female",1954,58,0.98236051
"Female",1954,59,0.98002667
"Female",1954,60,0.97723002
"Female",1954,61,0.97430561
"Female",1954,62,0.97164409
"Female",1954,63,0.96961688
"Female",1954,64,0.96832261
"Female",1954,65,0.96752002
"Female",1954,66,0.96683467
"Female",1954,67,0.96580337
"Female",1954,68,0.96411195
"Female",1954,69,0.96160754
"Female",1954,70,0.95827186
"Female",1954,71,0.95430026
"Female",1954,72,0.94992955
"Female",1954,73,0.94542115
"Female",1954,74,0.9409626
"Female",1954,75,0.93656468
"Female",1954,76,0.93215503
"Female",1954,77,0.92755424
"Female",1954,78,0.92259748
"Female",1954,79,0.91718886
"Female",1954,80,0.9112811
"Female",1954,81,0.90491871
"Female",1954,82,0.8981624
"Female",1954,83,0.89107287
"Female",1954,84,0.88369668
"Female",1954,85,0.87603521
"Female",1954,86,0.86807177
"Female",1954,87,0.85976188
"Female",1954,88,0.85105207
"Female",1954,89,0.84188586
"Female",1954,90,0.83221021
"Female",1954,91,0.82199194
"Female",1954,92,0.81122846
"Female",1954,93,0.79999184
"Female",1954,94,0.78840366
"Female",1954,95,0.77734507
"Female",1954,96,0.76547155
"Female",1954,97,0.75331664
"Female",1954,98,0.74090945
"Female",1954,99,0.72828197
"Female",1954,100,0
"Female",1955,0,0.94843772
"Female",1955,1,0.99297714
"Female",1955,2,0.99490427
"Female",1955,3,0.99629382
"Female",1955,4,0.99729005
"Female",1955,5,0.99799997
"Female",1955,6,0.99850157
"Female",1955,7,0.99885211
"Female",1955,8,0.99909189
"Female",1955,9,0.99925005
"Female",1955,10,0.99934572
"Female",1955,11,0.99939123
"Female",1955,12,0.99939394
"Female",1955,13,0.99935564
"Female",1955,14,0.99927765
"Female",1955,15,0.99916039
"Female",1955,16,0.99901103
"Female",1955,17,0.99884481
"Female",1955,18,0.9986815
"Female",1955,19,0.99854436
"Female",1955,20,0.99844468
"Female",1955,21,0.99838518
"Female",1955,22,0.99835687
"Female",1955,23,0.9983458
"Female",1955,24,0.99833661
"Female",1955,25,0.9983143
"Female",1955,26,0.99826651
"Female",1955,27,0.99818205
"Female",1955,28,0.99805708
"Female",1955,29,0.99789114
"Female",1955,30,0.9976957
"Female",1955,31,0.99749009
"Female",1955,32,0.99729409
"Female",1955,33,0.99712663
"Female",1955,34,0.99698653
"Female",1955,35,0.99686069
"Female",1955,36,0.99672324
"Female",1955,37,0.99654285
"Female",1955,38,0.99630095
"Female",1955,39,0.99598486
"Female",1955,40,0.99560254
"Female",1955,41,0.99517722
"Female",1955,42,0.99473655
"Female",1955,43,0.99431231
"Female",1955,44,0.9939147
"Female",1955,45,0.99353711
"Female",1955,46,0.99315485
"Female",1955,47,0.99273081
"Female",1955,48,0.99223862
"Female",1955,49,0.99165906
"Female",1955,50,0.99099131
"Female",1955,51,0.99025006
"Female",1955,52,0.98945039
"Female",1955,53,0.98860765
"Female",1955,54,0.98771822
"Female",1955,55,0.98675962
"Female",1955,56,0.98569569
"Female",1955,57,0.98447642
"Female",1955,58,0.98306313
"Female",1955,59,0.9814304
"Female",1955,60,0.97957877
"Female",1955,61,0.97754213
"Female",1955,62,0.9753713
"Female",1955,63,0.97313527
"Female",1955,64,0.97090297
"Female",1955,65,0.96873534
"Female",1955,66,0.96666972
"Female",1955,67,0.96470905
"Female",1955,68,0.9628088
"Female",1955,69,0.96086736
"Female",1955,70,0.95874205
"Female",1955,71,0.95624343
"Female",1955,72,0.95320596
"Female",1955,73,0.9495109
"Female",1955,74,0.94511546
"Female",1955,75,0.94011459
"Female",1955,76,0.93466746
"Female",1955,77,0.92900603
"Female",1955,78,0.92332691
"Female",1955,79,0.91769536
"Female",1955,80,0.91207774
"Female",1955,81,0.90627856
"Female",1955,82,0.90008998
"Female",1955,83,0.89335098
"Female",1955,84,0.88596251
"Female",1955,85,0.87797111
"Female",1955,86,0.8694671
"Female",1955,87,0.86057962
"Female",1955,88,0.851414
"Female",1955,89,0.84197126
"Female",1955,90,0.83220671
"Female",1955,91,0.82200283
"Female",1955,92,0.81125571
"Female",1955,93,0.79995498
"Female",1955,94,0.7881529
"Female",1955,95,0.77646768
"Female",1955,96,0.76427855
"Female",1955,97,0.75179704
"Female",1955,98,0.73905481
"Female",1955,99,0.72608662
"Female",1955,100,0
"Female",1956,0,0.9531161
"Female",1956,1,0.9939315
"Female",1956,2,0.99562359
"Female",1956,3,0.99682652
"Female",1956,4,0.99767142
"Female",1956,5,0.99825876
"Female",1956,6,0.99866254
"Female",1956,7,0.99893697
"Female",1956,8,0.99912104
"Female",1956,9,0.99924064
"Female",1956,10,0.99931296
"Female",1956,11,0.99934832
"Female",1956,12,0.99935327
"Female",1956,13,0.99933099
"Female",1956,14,0.999284
"Female",1956,15,0.99921416
"Female",1956,16,0.99912485
"Female",1956,17,0.99902158
"Female",1956,18,0.99891118
"Female",1956,19,0.99880267
"Female",1956,20,0.99870422
"Female",1956,21,0.99862317
"Female",1956,22,0.99856208
"Female",1956,23,0.99851964
"Female",1956,24,0.99848802
"Female",1956,25,0.99845582
"Female",1956,26,0.99841067
"Female",1956,27,0.99833951
"Female",1956,28,0.99823494
"Female",1956,29,0.99809276
"Female",1956,30,0.99791589
"Female",1956,31,0.99771471
"Female",1956,32,0.99750111
"Female",1956,33,0.9972886
"Female",1956,34,0.99708368
"Female",1956,35,0.99688425
"Female",1956,36,0.99668237
"Female",1956,37,0.99646407
"Female",1956,38,0.99621863
"Female",1956,39,0.99594006
"Female",1956,40,0.9956283
"Female",1956,41,0.99529165
"Female",1956,42,0.99493966
"Female",1956,43,0.9945819
"Female",1956,44,0.99422403
"Female",1956,45,0.99386396
"Female",1956,46,0.99349441
"Female",1956,47,0.99310063
"Female",1956,48,0.9926634
"Female",1956,49,0.99215813
"Female",1956,50,0.99155652
"Female",1956,51,0.99082776
"Female",1956,52,0.9899441
"Female",1956,53,0.98889601
"Female",1956,54,0.98769335
"Female",1956,55,0.98639317
"Female",1956,56,0.9850778
"Female",1956,57,0.98383331
"Female",1956,58,0.98272914
"Female",1956,59,0.98174393
"Female",1956,60,0.98080709
"Female",1956,61,0.97977694
"Female",1956,62,0.97849408
"Female",1956,63,0.97685297
"Female",1956,64,0.97476855
"Female",1956,65,0.97226327
"Female",1956,66,0.96941609
"Female",1956,67,0.9663451
"Female",1956,68,0.96319958
"Female",1956,69,0.96004879
"Female",1956,70,0.9569162
"Female",1956,71,0.95373725
"Female",1956,72,0.95039622
"Female",1956,73,0.94679748
"Female",1956,74,0.94285311
"Female",1956,75,0.93852846
"Female",1956,76,0.93382185
"Female",1956,77,0.92874541
"Female",1956,78,0.92332267
"Female",1956,79,0.91756022
"Female",1956,80,0.91145205
"Female",1956,81,0.90497908
"Female",1956,82,0.89811125
"Female",1956,83,0.89082263
"Female",1956,84,0.88309167
"Female",1956,85,0.87490542
"Female",1956,86,0.86626026
"Female",1956,87,0.85715877
"Female",1956,88,0.84761031
"Female",1956,89,0.8376291
"Female",1956,90,0.82723407
"Female",1956,91,0.81644136
"Female",1956,92,0.80526132
"Female",1956,93,0.79369156
"Female",1956,94,0.78171104
"Female",1956,95,0.76937278
"Female",1956,96,0.75671233
"Female",1956,97,0.74376528
"Female",1956,98,0.7305677
"Female",1956,99,0.7171588
"Female",1956,100,0
"Female",1957,0,0.95704501
"Female",1957,1,0.99488288
"Female",1957,2,0.99614297
"Female",1957,3,0.99708032
"Female",1957,4,0.99776936
"Female",1957,5,0.99827034
"Female",1957,6,0.99863005
"Female",1957,7,0.99888505
"Female",1957,8,0.99906337
"Female",1957,9,0.99918481
"Female",1957,10,0.99926334
"Female",1957,11,0.99930802
"Female",1957,12,0.99932519
"Female",1957,13,0.99931859
"Female",1957,14,0.99929139
"Female",1957,15,0.99924605
"Female",1957,16,0.99918563
"Female",1957,17,0.99911402
"Female",1957,18,0.9990353
"Female",1957,19,0.99895441
"Female",1957,20,0.99887557
"Female",1957,21,0.99880274
"Female",1957,22,0.99873773
"Female",1957,23,0.99868066
"Female",1957,24,0.99862839
"Female",1957,25,0.9985756
"Female",1957,26,0.99851603
"Female",1957,27,0.99844271
"Female",1957,28,0.99835188
"Female",1957,29,0.99824196
"Female",1957,30,0.99811545
"Female",1957,31,0.99797852
"Female",1957,32,0.99783638
"Female",1957,33,0.99769309
"Female",1957,34,0.99754655
"Female",1957,35,0.99738816
"Female",1957,36,0.99720631
"Female",1957,37,0.99698614
"Female",1957,38,0.99671767
"Female",1957,39,0.99639814
"Female",1957,40,0.99603399
"Female",1957,41,0.99564586
"Female",1957,42,0.99525712
"Female",1957,43,0.99488942
"Female",1957,44,0.9945541
"Female",1957,45,0.99424276
"Female",1957,46,0.99393736
"Female",1957,47,0.993609
"Female",1957,48,0.99322866
"Female",1957,49,0.99277257
"Female",1957,50,0.99221922
"Female",1957,51,0.99155545
"Female",1957,52,0.99077126
"Female",1957,53,0.98986557
"Female",1957,54,0.9888456
"Female",1957,55,0.98773433
"Female",1957,56,0.98656397
"Female",1957,57,0.98536667
"Female",1957,58,0.98416957
"Female",1957,59,0.98296583
"Female",1957,60,0.98172864
"Female",1957,61,0.98039748
"Female",1957,62,0.97889831
"Female",1957,63,0.9771725
"Female",1957,64,0.97516683
"Female",1957,65,0.97286898
"Female",1957,66,0.97028638
"Female",1957,67,0.9674442
"Female",1957,68,0.96438137
"Female",1957,69,0.96112146
"Female",1957,70,0.95768274
"Female",1957,71,0.954061
"Female",1957,72,0.95023859
"Female",1957,73,0.94618757
"Female",1957,74,0.94187048
"Female",1957,75,0.9372424
"Female",1957,76,0.93225096
"Female",1957,77,0.9268496
"Female",1957,78,0.9209955
"Female",1957,79,0.91466574
"Female",1957,80,0.90785463
"Female",1957,81,0.90056903
"Female",1957,82,0.89282764
"Female",1957,83,0.88463691
"Female",1957,84,0.87599092
"Female",1957,85,0.86686716
"Female",1957,86,0.85722631
"Female",1957,87,0.84703897
"Female",1957,88,0.83628914
"Female",1957,89,0.82498756
"Female",1957,90,0.81317766
"Female",1957,91,0.80091252
"Female",1957,92,0.78825222
"Female",1957,93,0.7752397
"Female",1957,94,0.76188803
"Female",1957,95,0.74857432
"Female",1957,96,0.73455419
"Female",1957,97,0.7202789
"Female",1957,98,0.70579884
"Female",1957,99,0.69116746
"Female",1957,100,0
"Female",1958,0,0.96039192
"Female",1958,1,0.99545492
"Female",1958,2,0.99655951
"Female",1958,3,0.9973839
"Female",1958,4,0.99799136
"Female",1958,5,0.99843358
"Female",1958,6,0.99875094
"Female",1958,7,0.99897519
"Female",1958,8,0.9991308
"Female",1958,9,0.99923496
"Female",1958,10,0.99929981
"Female",1958,11,0.99933312
"Female",1958,12,0.99934072
"Female",1958,13,0.99932639
"Female",1958,14,0.99929465
"Female",1958,15,0.99925033
"Female",1958,16,0.9991995
"Female",1958,17,0.99914917
"Female",1958,18,0.99910303
"Female",1958,19,0.99906273
"Female",1958,20,0.99902433
"Female",1958,21,0.9989812
"Female",1958,22,0.99892709
"Female",1958,23,0.99885577
"Female",1958,24,0.99876557
"Female",1958,25,0.99865767
"Female",1958,26,0.99853696
"Female",1958,27,0.99841164
"Female",1958,28,0.99828786
"Female",1958,29,0.99816983
"Female",1958,30,0.99805646
"Female",1958,31,0.997942
"Female",1958,32,0.99781987
"Female",1958,33,0.99768274
"Female",1958,34,0.99752583
"Female",1958,35,0.99734684
"Female",1958,36,0.99714557
"Female",1958,37,0.99692426
"Female",1958,38,0.99668554
"Female",1958,39,0.99643237
"Female",1958,40,0.99616738
"Female",1958,41,0.99589244
"Female",1958,42,0.99560814
"Female",1958,43,0.9953129
"Female",1958,44,0.99500267
"Female",1958,45,0.99466983
"Female",1958,46,0.99430542
"Female",1958,47,0.99389967
"Female",1958,48,0.99344437
"Female",1958,49,0.99293616
"Female",1958,50,0.9923744
"Female",1958,51,0.99176351
"Female",1958,52,0.99110635
"Female",1958,53,0.99039767
"Female",1958,54,0.98962401
"Female",1958,55,0.98875377
"Female",1958,56,0.98774853
"Female",1958,57,0.98657108
"Female",1958,58,0.98519091
"Female",1958,59,0.98361743
"Female",1958,60,0.9818876
"Female",1958,61,0.98008275
"Female",1958,62,0.97830285
"Female",1958,63,0.97659736
"Female",1958,64,0.97497724
"Female",1958,65,0.97334409
"Female",1958,66,0.97154843
"Female",1958,67,0.96943817
"Female",1958,68,0.96685702
"Female",1958,69,0.96375349
"Female",1958,70,0.96013383
"Female",1958,71,0.95610328
"Female",1958,72,0.95184091
"Female",1958,73,0.94747345
"Female",1958,74,0.94309318
"Female",1958,75,0.93865526
"Female",1958,76,0.93401787
"Female",1958,77,0.92902274
"Female",1958,78,0.92349618
"Female",1958,79,0.91735353
"Female",1958,80,0.91058121
"Female",1958,81,0.90322899
"Female",1958,82,0.89540597
"Female",1958,83,0.88718758
"Female",1958,84,0.87861401
"Female",1958,85,0.8696669
"Female",1958,86,0.86026643
"Female",1958,87,0.85033603
"Female",1958,88,0.83980791
"Female",1958,89,0.82865645
"Female",1958,90,0.81691046
"Female",1958,91,0.80462509
"Female",1958,92,0.7918842
"Female",1958,93,0.77876784
"Female",1958,94,0.76534063
"Female",1958,95,0.7517834
"Female",1958,96,0.7376801
"Female",1958,97,0.72330534
"Female",1958,98,0.70871032
"Female",1958,99,0.69394964
"Female",1958,100,0
"Female",1959,0,0.96326442
"Female",1959,1,0.99589776
"Female",1959,2,0.99690125
"Female",1959,3,0.99764863
"Female",1959,4,0.9981983
"Female",1959,5,0.99859768
"Female",1959,6,0.99888364
"Female",1959,7,0.99908501
"Female",1959,8,0.99922374
"Female",1959,9,0.99931519
"Female",1959,10,0.99936991
"Female",1959,11,0.99939445
"Female",1959,12,0.99939368
"Female",1959,13,0.99937055
