X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022,X2023,X2024,X2025,X2026,X2027,X2028,X2029,X2030,X2031,X2032,X2033,X2034,X2035,X2036,X2037,X2038,X2039,X2040,X2041,X2042,X2043,X2044,X2045,X2046,X2047,X2048,X2049,X2050,X2051,X2052,X2053,X2054,X2055,X2056,X2057,X2058,X2059,X2060,X2061,X2062,X2063,X2064,X2065,X2066,X2067,X2068,X2069,X2070,X2071,X2072,X2073,X2074,X2075,X2076,X2077,X2078,X2079,X2080,X2081,X2082,X2083,X2084,X2085,X2086,X2087,X2088,X2089,X2090,X2091,X2092,X2093,X2094,X2095,X2096,X2097,X2098,X2099,X2100
1003.859,1085.432,1174.325,1231.118,1236.517,1226.073,1216.948,1207.53,1221.622,1273.421,1340.438,1405.219,1473.157,1526.456,1553.752,1570.466,1589.073,1606.188,1627.07,1656.995,1691.061,1724.398,1758.698,1792.309,1823.362,1855.191,1888.968,1924.117,1962.566,2006.947,2056.457,2106.228,2156.535,2211.713,2273.988,2339.836,2405.936,2472.163,2537.727,2599.947,2655.307,2720.343,2795.549,2851.797,2871.626,2879.66,2904.969,2945.407,3001.136,3073.541,3161.719,3261.51,3358.258,3433.512,3699.271,4025.765,4201.841,4377.475,4557.912,4735.354,4895.736,5036.989,5171.985,5293.821,5406.976,5538.382,5680.721,5819.33,5954.047,6081.907,6191.404,6289.6,6420.806,6583.968,6731.456,6873.623,7052.143,7235.685,7418.182,7605.72,7750.041,7916.44,8083.263,8224.209,8428.137,8691.595,8943.405,9156.192,9377.295,9619.996,9836.112,10056.775,10229.79,10349.164,10496.046,10605.417,10701.907,10804.405,10882.445,10968.916,11066.367,11151.498,11233.158,11317.545,11408.955,11548.641,11719.281,11789.793,11734.844,11655.63,11551.333,11420.027,11320.017,11282.924,11324.39,11317.213,11254.858,11212.26,11120.226,10867.303,10723.348,10800.724,10694.718,10605.717,10568.944,10356.808,10213.641,10198.747,10207.911,10216.754,10214.303,10201.734,10187.611,10162.888,10136.851,10114.635,10082.126,10030.475,9974.24,9920.665,9863.245,9797.62,9721.659,9637.16,9551.521,9475.775,9397.727,9309.14,9223.629,9145.374,9066.068
902.377,982.46,1062.621,1149.688,1205.646,1211.504,1201.572,1192.548,1183.583,1197.997,1249.014,1315.032,1378.621,1445.33,1497.759,1523.857,1539.447,1557.824,1574.994,1595.669,1625.738,1659.152,1691.824,1726.089,1759.814,1791.374,1823.235,1857.215,1892.294,1931.102,1975.912,2025.157,2074.972,2125.494,2180.745,2242.866,2308.471,2374.318,2440.347,2505.728,2567.814,2622.753,2687.262,2761.97,2817.497,2837.378,2845.995,2871.576,2912.244,2968.104,3040.619,3128.983,3228.471,3325.1,3401.247,3665.537,3990.157,4165.532,4339.729,4519.465,4696.046,4854.628,4993.766,5126.652,5246.245,5356.788,5486.087,5626.422,5762.431,5894.914,6019.481,6113.9,6213.578,6359.234,6524.951,6674.967,6817.226,6995.485,7178.696,7360.881,7548.106,7692.417,7858.708,8025.435,8166.48,8370.085,8632.842,8884.014,9096.432,9317.224,9559.534,9775.431,9995.858,10168.909,10288.691,10435.855,10545.698,10642.719,10745.694,10824.368,10911.456,11009.451,11095.185,11177.471,11262.388,11354.285,11494.25,11665.044,11736.206,11682.433,11604.466,11501.458,11371.537,11272.802,11236.691,11278.751,11272.413,11211.098,11169.37,11078.411,10827.118,10684.366,10762.139,10657.183,10569.16,10533.105,10322.276,10180.176,10165.922,10175.636,10184.991,10183.115,10171.167,10157.617,10133.484,10108.011,10086.318,10054.424,10003.411,9947.76,9894.756,9837.912,9772.932,9697.593,9613.692,9528.686,9453.546,9376.093,9288.073,9203.123,9125.401
823.89,881.8,960.365,1038.776,1124.247,1179.533,1185.572,1175.811,1167.252,1159.058,1173.405,1223.656,1288.382,1350.749,1416.243,1466.911,1491.655,1507.014,1525.399,1542.425,1563.289,1592.71,1625.397,1657.967,1692.252,1726.337,1757.877,1789.899,1823.78,1859.187,1898.41,1942.975,1992.195,2042.146,2092.736,2147.87,2209.736,2275.034,2340.624,2406.403,2471.552,2533.108,2587.622,2651.711,2725.448,2780.573,2800.876,2809.968,2835.931,2876.866,2932.964,3005.748,3093.874,3193.164,3290.384,3366.706,3629.466,3951.844,4125.757,4299.212,4477.979,4652.612,4808.95,4945.936,5076.449,5193.328,5301.813,5429.006,5566.509,5700.009,5828.584,5936.572,6032.408,6147.426,6296.347,6465.186,6615.161,6757.396,6935.287,7118.102,7299.956,7486.792,7631.12,7797.284,7963.888,8105.023,8308.265,8570.212,8820.672,9032.775,9253.255,9495.114,9710.746,9930.887,10104.009,10224.246,10371.672,10481.994,10579.556,10683.062,10762.433,10850.157,10948.723,11035.1,11117.965,11203.441,11295.877,11436.154,11607.146,11678.969,11626.436,11549.766,11448.147,11319.759,11222.375,11187.256,11230.017,11224.572,11164.292,11123.537,11033.716,10784.163,10642.712,10720.932,10617.096,10530.061,10494.796,10285.378,10144.428,10130.854,10141.126,10151.067,10149.832,10138.503,10125.561,10102.04,10077.155,10056.096,10024.838,9974.451,9919.435,9867.053,9810.887,9746.558,9671.853,9588.639,9504.317,9429.819,9352.962,9265.567,9181.217
810.465,803.698,860.487,937.212,1014.078,1098.066,1152.38,1158.271,1149.016,1141.223,1133.463,1147.775,1196.995,1260.385,1321.53,1384.89,1433.611,1457.857,1473.268,1491.475,1508.647,1528.988,1557.704,1590.193,1622.732,1657.259,1691.201,1722.822,1754.713,1788.836,1824.599,1863.599,1908.12,1957.377,2007.312,2057.782,2112.695,2174.238,2239.217,2304.499,2369.981,2434.53,2495.549,2549.743,2612.99,2686.034,2741.066,2761.689,2771.368,2797.747,2839.038,2895.501,2968.14,3056.095,3155.789,3252.892,3329.423,3590.291,3909.586,4082.673,4255.171,4432.017,4604.347,4758.467,4893.143,5020.935,5135.712,5242.278,5366.748,5501.636,5630.819,5741.643,5850.895,5962.718,6081.511,6234.04,6402.58,6552.392,6694.508,6871.972,7054.376,7235.816,7422.265,7566.6,7732.606,7899.056,8040.261,8243.055,8504.111,8753.897,8965.686,9185.794,9427.141,9642.457,9862.322,10035.536,10156.211,10303.886,10414.682,10512.833,10616.916,10697.001,10785.386,10884.548,10971.514,11054.984,11141.067,11234.084,11374.72,11545.886,11618.388,11567.133,11491.844,11391.745,11264.966,11168.952,11134.948,11178.445,11173.867,11114.726,11074.986,10986.368,10738.673,10598.621,10677.31,10574.6,10488.631,10454.215,10246.301,10106.565,10093.682,10104.581,10115.169,10114.567,10103.889,10091.574,10068.684,10044.489,10024.084,9993.446,9943.735,9889.401,9837.737,9782.251,9718.582,9644.595,9562.113,9478.513,9404.658,9328.451,9241.712
825.465,789.05,782.751,838.135,913.194,988.615,1070.807,1123.791,1129.828,1121.37,1114.033,1106.746,1120.806,1168.957,1230.994,1289.995,1351.013,1398.581,1422.646,1437.939,1456.152,1472.829,1492.617,1521.13,1553.502,1586.215,1620.506,1654.377,1685.786,1717.841,1752.21,1787.726,1826.675,1871.196,1920.336,1970.07,2020.321,2074.952,2136.16,2200.771,2265.702,2330.548,2394.488,2455.057,2508.555,2571.222,2643.829,2698.633,2719.663,2729.967,2756.843,2798.594,2855.03,2927.575,3015.881,3115.298,3212.277,3288.82,3547.041,3863.698,4035.794,4206.51,4381.155,4551.24,4703.036,4835.14,4960.831,5073.709,5177.896,5299.943,5430.239,5540.702,5652.835,5778.575,5894.102,6016.803,6169.103,6337.215,6486.761,6628.717,6805.743,6987.649,7168.676,7354.705,7499.019,7664.832,7831.093,7972.304,8174.588,8434.786,8683.88,8895.291,9114.97,9355.744,9570.753,9790.341,9963.605,10084.711,10232.611,10343.923,10442.707,10547.372,10628.193,10717.262,10816.96,10904.539,10988.659,11075.392,11169.05,11310.026,11481.351,11554.536,11504.631,11430.842,11332.331,11207.188,11112.679,11079.844,11124.04,11120.416,11062.457,11023.784,10936.448,10690.731,10552.151,10631.272,10529.766,10444.938,10411.425,10205.093,10066.606,10054.488,10066.076,10077.3,10077.358,10067.347,10055.674,10033.517,10010.033,9990.263,9960.291,9911.302,9857.745,9806.801,9752.004,9689.074,9615.849,9534.141,9451.263,9378.103,9302.576
829.812,801.92,766.836,760.808,814.958,888.431,962.112,1042.138,1094.009,1100.448,1092.505,1085.652,1078.656,1092.46,1139.524,1199.283,1255.929,1315.351,1362.095,1385.809,1401.073,1418.711,1434.883,1454.608,1483.02,1515.463,1547.895,1581.995,1615.505,1646.96,1679.164,1713.214,1748.631,1787.565,1831.943,1880.792,1930.23,1980.208,2034.555,2095.389,2159.59,2223.857,2288.053,2351.452,2411.215,2464.265,2526.588,2598.606,2653.224,2674.68,2685.7,2713.175,2755.035,2811.493,2884.408,2972.43,3071.544,3168.187,3244.233,3500.265,3813.979,3984.339,4153.031,4325.531,4493.258,4642.476,4772.585,4896.378,5006.965,5109.1,5226.543,5337.267,5449.194,5578.465,5707.432,5826.627,5949.342,6101.289,6268.855,6418.092,6559.895,6736.395,6917.796,7098.376,7283.935,7428.195,7593.778,7759.772,7900.949,8102.775,8362.086,8610.403,8821.376,9040.569,9280.764,9495.46,9714.71,9887.996,10009.514,10157.669,10269.536,10368.959,10474.223,10555.803,10645.502,10745.758,10833.996,10918.815,11006.258,11100.548,11241.859,11413.32,11487.227,11438.789,11366.568,11269.669,11146.31,11053.384,11021.701,11066.673,11064.034,11007.32,10969.788,10883.824,10640.192,10503.097,10582.689,10482.471,10398.852,10366.288,10161.595,10024.465,10013.179,10025.448,10037.335,10038.068,10028.744,10017.813,9996.413,9973.628,9954.539,9925.279,9877.105,9824.334,9774.121,9720.091,9657.946,9585.526,9504.596,9422.498,9350.067
837.664,804.268,777.538,743.633,738.091,791.097,862.707,934.306,1012.327,1063.274,1069.839,1062.421,1055.879,1049.19,1062.745,1107.813,1165.08,1220.101,1278.266,1323.989,1347.345,1362.065,1379.138,1395.281,1415.071,1443.561,1475.646,1507.825,1541.457,1574.83,1606.305,1638.133,1671.999,1707.359,1746.154,1790.235,1838.709,1887.807,1937.518,1991.552,2051.974,2115.474,2179.057,2242.653,2305.168,2364.334,2417.155,2479.006,2550.457,2604.883,2626.863,2638.724,2666.506,2708.54,2765.452,2838.161,2925.876,3024.474,3120.279,3196.429,3450.022,3759.908,3928.258,4094.916,4265.091,4430.143,4577.238,4705.492,4826.988,4935.557,5033.229,5130.43,5242.793,5372.642,5504.681,5636.766,5755.938,5878.553,6030.03,6196.993,6345.927,6487.498,6663.456,6844.307,7024.384,7209.414,7353.586,7518.848,7684.516,7825.733,8027.09,8285.408,8532.858,8743.332,8962.033,9201.621,9415.936,9634.793,9808.058,9930.031,10078.463,10190.889,10290.971,10396.847,10479.142,10569.501,10670.364,10759.311,10844.891,10933.041,11027.975,11169.609,11341.216,11415.929,11369.032,11298.409,11203.279,11081.806,10990.474,10960.052,11005.825,11004.23,10948.847,10912.544,10828.035,10586.542,10451.038,10531.147,10432.301,10349.961,10318.376,10115.459,9979.793,9969.345,9982.324,9994.893,9996.326,9987.79,9977.63,9956.981,9934.95,9916.594,9888.141,9840.8,9788.833,9739.434,9686.223,9624.915,9553.313,9473.227,9391.951
824.543,809.856,777.885,752.165,719.675,714.767,766.381,835.808,905.471,981.625,1031.339,1038.012,1030.953,1024.734,1018.371,1030.822,1073.699,1129.172,1182.93,1239.629,1284.231,1306.76,1320.968,1337.937,1354.206,1374.245,1402.414,1434.156,1465.821,1499.182,1532.388,1563.405,1594.994,1628.723,1663.922,1702.451,1746.17,1794.235,1843.001,1892.424,1946.113,2005.849,2068.613,2131.535,2194.201,2256.012,2314.771,2367.262,2428.684,2499.572,2553.896,2576.53,2589.006,2617.182,2659.796,2716.641,2789.126,2876.325,2973.915,3069.376,3145.541,3395.858,3701.405,3867.622,4031.976,4199.422,4362.102,4507.105,4633.068,4752.458,4856.306,4933.168,5032.429,5163.544,5295.734,5430.417,5562.225,5681.258,5803.666,5954.62,6120.975,6269.51,6410.841,6586.203,6766.437,6945.938,7130.368,7274.363,7439.239,7604.637,7745.905,7946.696,8203.906,8450.397,8660.358,8878.535,9117.424,9331.293,9549.684,9722.942,9845.403,9994.1,10107.101,10207.86,10314.298,10397.347,10488.423,10589.942,10679.667,10766.01,10854.886,10950.475,11092.451,11264.251,11339.812,11294.492,11225.635,11132.385,11012.841,10923.251,10894.15,10940.772,10940.304,10886.367,10851.376,10768.342,10529.151,10395.365,10476.032,10378.649,10297.648,10267.146,10066.153,9932.006,9922.439,9936.154,9949.433,9951.671,9943.963,9934.577,9914.744,9893.527,9876.004,9848.383,9801.903,9750.831,9702.308,9649.979,9589.528,9518.817,9439.626
752.093,795.06,781.22,750.535,726.05,695.145,690.681,740.619,807.991,875.846,949.812,998.215,1004.82,998.13,992.237,985.361,996.564,1037.964,1092.013,1144.309,1199.38,1242.413,1264.158,1278.314,1295.357,1311.936,1331.858,1359.717,1390.871,1422.206,1455.268,1487.87,1518.564,1549.969,1583.48,1618.416,1656.634,1699.969,1747.633,1796.045,1845.147,1898.23,1957.23,2019.258,2081.198,2143.081,2204.349,2262.602,2314.825,2375.852,2446.269,2500.602,2523.688,2536.876,2565.811,2608.519,2665.271,2737.322,2823.528,2920.516,3015.47,3090.997,3337.526,3638.352,3802.086,3963.673,4128.579,4288.823,4431.255,4555.056,4669.329,4751.129,4830.644,4950.01,5083.016,5217.392,5351.643,5483.043,5601.825,5723.99,5874.425,6040.049,6188.161,6329.215,6503.904,6683.433,6862.277,7045.979,7189.737,7354.277,7519.395,7660.644,7860.771,8116.76,8362.239,8571.646,8789.204,9027.299,9240.637,9458.542,9631.794,9754.743,9903.699,10017.282,10118.672,10225.703,10309.576,10401.431,10503.67,10594.173,10681.301,10770.923,10867.21,11009.587,11181.579,11257.975,11214.407,11147.435,11056.115,10938.681,10850.932,10823.245,10870.79,10871.554,10819.166,10785.499,10704.065,10467.37,10335.436,10416.695,10320.856,10241.332,10212.018,10013.048,9880.515,9871.87,9886.355,9900.452,9903.542,9896.673,9888.13,9869.182,9848.888,9832.23,9805.472,9759.951,9709.846,9662.274,9610.854,9551.343,9481.584
650.434,723.146,764.787,751.639,722.471,699.378,669.889,665.659,714.054,779.481,845.23,916.896,963.769,970.292,963.961,957.533,950.032,960.759,1001.083,1053.518,1104.162,1157.194,1198.693,1220.1,1234.41,1251.707,1268.259,1288.08,1315.403,1346.14,1377.122,1409.492,1441.622,1472.06,1503.22,1536.428,1571.068,1608.963,1651.925,1699.161,1747.177,1795.701,1848.119,1906.358,1967.32,2028.388,2089.615,2150.235,2208.034,2260.037,2320.773,2390.8,2444.919,2468.517,2482.727,2511.954,2554.716,2611.165,2682.322,2767.881,2864.066,2957.84,3032.403,3274.771,3570.309,3731.073,3890.014,4052.262,4209.567,4349.498,4467.828,4558.454,4643.124,4744.522,4865.559,5000.258,5134.066,5267.743,5398.596,5517.09,5639.042,5788.833,5953.675,6101.311,6242.025,6415.94,6594.666,6772.713,6955.582,7099.16,7263.342,7428.075,7569.239,7768.615,8023.302,8267.683,8476.43,8693.272,8930.454,9143.231,9360.607,9533.809,9657.252,9806.443,9920.554,10022.613,10130.296,10215.057,10307.757,10410.709,10502.01,10589.948,10680.361,10777.427,10920.217,11092.33,11169.679,11127.984,11062.946,10973.744,10858.546,10772.773,10746.618,10795.178,10797.263,10746.451,10714.223,10634.533,10400.534,10270.594,10352.458,10258.321,10180.414,10152.331,9955.522,9824.705,9817.031,9832.397,9847.361,9851.313,9845.359,9837.734,9819.786,9800.457,9784.699,9758.902,9714.42,9665.371,9618.783,9568.362,9509.854
560.353,623.499,693.514,733.617,721.372,693.88,671.995,643.746,639.924,686.891,750.092,813.629,882.755,928.029,934.435,927.568,920.495,913.192,923.894,962.987,1013.602,1062.242,1113.279,1153.665,1174.954,1189.603,1206.843,1223.382,1242.898,1269.851,1300.152,1330.428,1362.242,1393.974,1424.108,1454.954,1487.834,1522.17,1559.754,1602.313,1649.068,1696.426,1744.29,1795.981,1853.118,1913.081,1973.357,2033.806,2093.807,2151.175,2203.039,2263.532,2332.911,2386.802,2411.138,2425.911,2455.375,2497.981,2553.696,2624.276,2708.999,2803.747,2896.001,2969.459,3207.171,3496.749,3654.622,3810.787,3969.887,4124.281,4258.106,4351.217,4444.841,4552.806,4655.796,4778.256,4912.217,5045.303,5178.247,5308.499,5426.738,5548.363,5697.457,5861.433,6008.511,6148.798,6321.828,6499.592,6676.724,6858.77,7002.153,7165.856,7330.101,7471.128,7669.702,7922.968,8166.099,8374.076,8590.076,8826.28,9038.438,9255.192,9428.302,9552.221,9701.558,9816.225,9919.012,10027.389,10113.111,10206.65,10310.32,10402.44,10491.23,10582.516,10680.397,10823.537,10995.828,11074.181,11034.398,10971.481,10884.515,10771.721,10688.087,10663.605,10713.25,10716.656,10667.554,10636.896,10559.086,10327.996,10200.179,10282.727,10190.451,10114.236,10087.451,9892.95,9763.967,9757.387,9773.689,9789.528,9794.422,9789.462,9782.871,9765.97,9747.648,9732.888,9708.132,9664.785,9616.834,9571.327,9521.972
473.959,535.389,596.01,663.098,701.827,690.62,664.609,643.751,616.926,613.672,658.963,719.835,780.935,847.419,890.999,896.361,888.856,881.975,875.37,885.957,923.606,972.097,1018.808,1068.261,1107.754,1129.105,1143.81,1161.003,1177.342,1196.714,1223.286,1252.837,1282.546,1313.88,1345.178,1374.951,1405.465,1438.01,1472.047,1509.282,1551.37,1597.372,1643.957,1691.057,1741.659,1797.706,1856.693,1916.014,1975.663,2035.015,2091.97,2143.686,2203.637,2272.268,2326.035,2350.635,2365.916,2395.427,2437.502,2492.816,2562.694,2646.043,2739.072,2829.688,2901.845,3134.35,3417.834,3572.691,3725.625,3881.592,4029.232,4136.048,4232.325,4350.484,4459.498,4563.757,4685.526,4818.578,4950.764,5082.906,5212.572,5330.425,5451.68,5599.989,5762.978,5909.381,6049.141,6221.106,6397.765,6573.978,6755.13,6898.191,7061.292,7224.959,7365.83,7563.506,7815.163,8056.873,8263.937,8479.026,8714.144,8925.572,9141.607,9314.546,9438.858,9588.333,9703.594,9807.15,9916.267,10002.933,10097.316,10201.709,10294.678,10384.396,10476.589,10575.242,10718.796,10891.239,10970.551,10932.862,10872.176,10787.61,10677.413,10596.11,10573.421,10624.114,10628.945,10581.706,10552.734,10476.947,10248.977,10123.488,10206.787,10116.466,10042.044,10016.624,9824.601,9697.647,9692.231,9709.48,9726.273,9732.19,9728.344,9722.835,9707.03,9689.817,9676.138,9652.521,9610.356,9563.61,9519.258
402.199,451.244,509.985,567.874,632.169,669.601,659.22,634.515,614.843,589.615,586.747,630.274,688.604,747.174,810.891,851.772,855.979,848.697,842.54,836.59,846.858,882.83,929.296,974.496,1022.593,1061.362,1082.509,1097.274,1114.241,1130.532,1149.758,1175.665,1204.601,1233.822,1264.65,1295.464,1324.859,1355.028,1387.233,1420.925,1457.726,1499.063,1544.159,1589.821,1635.769,1685.239,1740.152,1797.95,1856.238,1914.996,1973.644,2030.09,2081.31,2140.561,2208.449,2261.576,2286.363,2302.009,2331.28,2373.209,2428.099,2496.875,2578.679,2669.936,2758.751,2829.373,3056.619,3333.686,3485.102,3634.827,3783.701,3902.723,4012.468,4134.368,4252.904,4362.551,4466.312,4587.218,4719.159,4850.365,4981.709,5110.623,5228.03,5348.837,5496.235,5658.078,5803.675,5942.739,6113.481,6289.011,6464.217,6644.284,6786.898,6949.288,7112.314,7252.967,7449.583,7699.423,7939.508,8145.574,8359.637,8593.513,8804.092,9019.262,9191.885,9316.594,9466.204,9582.078,9686.436,9796.244,9883.853,9979.083,10084.207,10178.087,10268.759,10361.807,10461.321,10605.272,10777.736,10858.097,10822.592,10764.287,10682.303,10574.932,10496.129,10475.242,10527.056,10533.434,10488.19,10461.019,10387.378,10162.819,10039.872,10123.901,10035.653,9963.127,9939.146,9749.851,9625.083,9620.859,9639.135,9656.961,9664.015,9661.337,9656.954,9642.35,9626.337,9613.838,9591.404,9550.537,9505.075
370.438,381.44,428.187,484.047,539.332,600.88,636.77,627.029,603.775,585.45,561.67,559.146,600.724,656.421,712.346,772.275,810.302,814.187,807.709,802.25,796.734,806.535,840.967,885.822,929.751,976.653,1014.436,1035.367,1050.015,1066.889,1083.124,1101.946,1127.317,1155.714,1184.427,1214.697,1245.003,1274.002,1303.813,1335.619,1368.865,1404.946,1445.354,1489.356,1533.681,1578.389,1626.645,1680.187,1736.674,1793.794,1851.555,1909.342,1964.893,2015.428,2073.938,2140.55,2192.919,2217.776,2233.602,2263.084,2304.956,2359.157,2426.765,2507.04,2596.398,2683.173,2752.445,2974.189,3244.23,3392.215,3534.731,3654.017,3775.59,3911.287,4033.021,4151.472,4260.311,4363.412,4483.249,4613.991,4744.216,4874.578,5002.65,5119.523,5239.77,5386.096,5546.627,5691.224,5829.452,5998.938,6173.234,6347.23,6526.025,6668.09,6829.689,6991.971,7132.288,7327.668,7575.456,7813.775,8018.716,8231.597,8464.069,8673.635,8887.737,9059.99,9185.109,9334.825,9451.322,9556.423,9666.887,9755.441,9851.522,9957.418,10052.225,10143.787,10237.776,10338.163,10482.387,10654.872,10736.267,10703.08,10647.326,10568.142,10463.793,10387.537,10368.58,10421.602,10429.618,10386.501,10361.227,10289.923,10069.073,9948.794,10033.548,9947.485,9876.969,9854.57,9668.214,9545.742,9542.808,9562.192,9581.159,9589.401,9587.934,9584.778,9571.465,9556.761,9545.481,9524.336,9484.844
367.964,349.816,360.412,404.69,457.785,510.514,569.066,603.189,594.205,572.564,555.437,533.075,530.769,570.327,623.283,675.598,731.561,767.472,771.639,765.962,760.949,755.784,765.303,798.609,842.088,884.899,930.346,967.103,987.63,1002.269,1019.029,1034.96,1053.492,1078.395,1106.228,1134.38,1164.069,1193.841,1222.42,1251.805,1283.102,1315.613,1350.781,1390.05,1432.543,1475.424,1518.794,1565.6,1617.643,1672.68,1728.517,1785.107,1841.647,1896.094,1945.891,2003.169,2068.378,2119.86,2144.657,2161.183,2191.058,2232.711,2286.227,2352.717,2431.35,2518.555,2603.402,2671.298,2887.015,3149.828,3290.36,3402.697,3524.322,3671.849,3806.582,3927.7,4044.898,4152.746,4254.984,4373.672,4503.211,4632.253,4761.524,4888.64,5004.854,5124.395,5269.483,5428.471,5571.905,5709.289,5877.404,6050.244,6222.828,6400.194,6541.636,6702.325,6863.703,7003.551,7197.5,7443.062,7679.434,7883.083,8094.623,8325.478,8533.815,8746.743,8918.579,9044.09,9193.874,9310.908,9416.71,9527.8,9617.3,9714.271,9820.934,9916.585,10009.121,10104.06,10205.218,10349.732,10522.129,10604.587,10573.868,10520.868,10444.666,10343.406,10269.878,10252.997,10307.274,10317.023,10276.146,10252.925,10184.15,9967.221,9849.763,9935.221,9851.472,9783.147,9762.426,9579.176,9459.194,9457.65,9478.249,9498.403,9507.869,9507.71,9505.864,9493.956,9480.603,9470.647,9450.861
364.376,345.822,328.962,339.023,380.948,431.319,481.264,536.583,569.004,560.918,540.753,524.77,503.727,501.63,539.082,588.398,636.954,689.619,724.013,728.451,723.273,718.654,714.052,723.708,756.125,798.359,839.787,883.712,919.236,939.431,954.018,970.412,986.136,1004.436,1028.84,1056.052,1083.61,1112.684,1141.89,1169.977,1198.823,1229.327,1260.912,1294.958,1332.698,1373.582,1414.935,1456.768,1502.035,1552.48,1605.985,1660.39,1715.465,1770.571,1823.853,1872.482,1928.447,1992.135,2042.601,2067.862,2085.33,2115.496,2156.954,2209.825,2275.061,2351.767,2436.862,2519.682,2585.892,2795.42,3046.802,3156.608,3271.166,3418.702,3564.539,3697.93,3817.443,3933.178,4039.812,4141.123,4258.669,4386.787,4514.525,4642.573,4768.578,4883.977,5002.662,5146.28,5303.528,5445.771,5582.221,5748.729,5919.891,6090.896,6266.702,6407.407,6567.01,6727.309,6866.535,7058.921,7302.043,7536.246,7738.435,7948.419,8177.403,8384.397,8596.043,8767.379,8893.254,9042.971,9160.474,9266.944,9378.626,9469.105,9566.962,9674.284,9770.853,9864.362,9960.143,10062.122,10206.826,10379.068,10462.628,10434.566,10384.484,10311.301,10213.34,10142.739,10128.044,10183.632,10195.181,10156.718,10135.71,10069.557,9856.79,9742.298,9828.449,9747.211,9681.216,9662.215,9482.326,9365.034,9365.006,9386.866,9408.232,9419.01,9420.245,9419.822,9409.361,9397.469,9388.9
354.526,340.615,323.464,307.793,317.444,357.059,404.5,451.447,503.572,534.385,527.051,508.293,493.353,473.647,471.731,506.259,551.817,597.273,647.21,680.019,684.393,679.691,675.683,672.055,682.076,713.707,754.417,794.365,836.533,870.846,890.634,904.913,921.014,936.571,954.6,978.441,1004.992,1031.919,1060.341,1088.911,1116.397,1144.439,1173.976,1204.449,1237.039,1273.196,1312.438,1352.137,1392.427,1436.143,1484.989,1536.883,1589.595,1643.024,1696.656,1748.386,1795.804,1850.379,1912.427,1962.345,1988.283,2006.593,2037.04,2078.282,2130.312,2193.956,2268.709,2351.535,2431.963,2496.488,2695.773,2912.139,3023.731,3164.063,3309.572,3453.462,3584.547,3702.228,3816.246,3921.582,4021.986,4138.166,4264.717,4390.998,4517.645,4642.346,4756.758,4874.364,5016.311,5171.75,5312.684,5447.973,5612.635,5781.932,5951.207,6125.269,6265.06,6423.378,6582.392,6720.907,6911.547,7151.972,7383.769,7584.262,7792.431,8019.381,8224.906,8435.113,8605.846,8731.954,8881.475,8999.386,9106.474,9218.74,9310.189,9408.813,9516.843,9614.313,9708.672,9805.338,9908.065,10052.903,10224.923,10309.66,10284.4,10237.245,10167.274,10072.851,10005.344,9992.956,10049.878,10063.356,10027.489,10008.747,9945.333,9736.975,9625.623,9712.516,9633.951,9570.374,9553.224,9376.973,9262.605,9264.159,9287.307,9309.963,9322.136,9324.882,9325.921,9317.024,9306.662
342.382,329.397,316.674,300.832,286.48,295.784,332.905,377.224,421.215,470.214,499.238,492.567,475.12,461.231,442.861,440.461,472.003,514.413,557.297,604.399,635.277,639.567,635.559,632.549,630.105,640.563,671.114,710.173,748.38,788.767,821.754,840.865,854.885,870.713,886.056,903.749,926.985,952.834,979.095,1006.798,1034.632,1061.283,1088.38,1116.805,1145.901,1177.049,1211.668,1249.238,1287.371,1326.209,1368.476,1415.736,1465.851,1516.801,1568.572,1620.384,1670.527,1716.676,1769.764,1830.584,1880.089,1906.54,1925.612,1956.233,1996.986,2047.777,2109.737,2182.331,2262.481,2340.437,2399.898,2565.599,2778.782,2915.336,3053.646,3197.067,3337.898,3466.417,3581.985,3694.18,3798.223,3897.492,4012.151,4136.963,4261.586,4386.61,4509.798,4622.986,4739.32,4879.523,5032.991,5172.355,5306.26,5468.868,5636.12,5803.462,5975.53,6114.206,6271.007,6428.594,6566.256,6754.929,6992.374,7221.455,7419.975,7626.166,7850.898,8054.77,8263.357,8433.27,8559.486,8708.691,8826.922,8934.609,9047.406,9139.691,9239.128,9347.819,9446.041,9541.281,9638.748,9742.201,9887.117,10058.881,10144.814,10122.331,10078.278,10011.74,9921.051,9856.824,9846.84,9905.18,9920.72,9887.52,9871.117,9810.554,9606.892,9498.931,9586.567,9510.784,9449.816,9434.656,9262.352,9151.096,9154.281,9178.792,9202.817,9216.5,9220.799,9223.415,9216.151
