"Sex","year","age","px"
"Male",1950,0,0.820621
"Male",1950,1,0.92826342
"Male",1950,2,0.96560065
"Male",1950,3,0.98035723
"Male",1950,4,0.98754044
"Male",1950,5,0.99213385
"Male",1950,6,0.99497416
"Male",1950,7,0.99649427
"Male",1950,8,0.99712703
"Male",1950,9,0.99730524
"Male",1950,10,0.99747151
"Male",1950,11,0.99741434
"Male",1950,12,0.99719156
"Male",1950,13,0.99684252
"Male",1950,14,0.9964193
"Male",1950,15,0.99600164
"Male",1950,16,0.99562821
"Male",1950,17,0.99529433
"Male",1950,18,0.99498586
"Male",1950,19,0.99468163
"Male",1950,20,0.9943564
"Male",1950,21,0.99400822
"Male",1950,22,0.99365925
"Male",1950,23,0.9933366
"Male",1950,24,0.99307177
"Male",1950,25,0.99289833
"Male",1950,26,0.99281595
"Male",1950,27,0.99278678
"Male",1950,28,0.99276894
"Male",1950,29,0.99271963
"Male",1950,30,0.99259526
"Male",1950,31,0.99237716
"Male",1950,32,0.99208169
"Male",1950,33,0.99172885
"Male",1950,34,0.99134184
"Male",1950,35,0.99094829
"Male",1950,36,0.99056656
"Male",1950,37,0.99019228
"Male",1950,38,0.98981741
"Male",1950,39,0.98943247
"Male",1950,40,0.98902643
"Male",1950,41,0.98858936
"Male",1950,42,0.98811618
"Male",1950,43,0.98760207
"Male",1950,44,0.98704157
"Male",1950,45,0.98642851
"Male",1950,46,0.98575692
"Male",1950,47,0.98502337
"Male",1950,48,0.98422487
"Male",1950,49,0.98335834
"Male",1950,50,0.98242075
"Male",1950,51,0.98140852
"Male",1950,52,0.98031539
"Male",1950,53,0.97913368
"Male",1950,54,0.97785505
"Male",1950,55,0.97647039
"Male",1950,56,0.97496892
"Male",1950,57,0.97333424
"Male",1950,58,0.97154574
"Male",1950,59,0.96957926
"Male",1950,60,0.96740663
"Male",1950,61,0.96499832
"Male",1950,62,0.96234832
"Male",1950,63,0.95946723
"Male",1950,64,0.95637396
"Male",1950,65,0.95309755
"Male",1950,66,0.94967232
"Male",1950,67,0.94607225
"Male",1950,68,0.94221919
"Male",1950,69,0.93801419
"Male",1950,70,0.93333422
"Male",1950,71,0.92803313
"Male",1950,72,0.9220389
"Male",1950,73,0.91536219
"Male",1950,74,0.9080375
"Male",1950,75,0.90012833
"Male",1950,76,0.89173027
"Male",1950,77,0.88288825
"Male",1950,78,0.873567
"Male",1950,79,0.86371901
"Male",1950,80,0.85328709
"Male",1950,81,0.84220205
"Male",1950,82,0.83036386
"Male",1950,83,0.817628
"Male",1950,84,0.80381965
"Male",1950,85,0.78873176
"Male",1950,86,0.77212164
"Male",1950,87,0.75385727
"Male",1950,88,0.73407751
"Male",1950,89,0.7130211
"Male",1950,90,0.69101503
"Male",1950,91,0.66847948
"Male",1950,92,0.64597509
"Male",1950,93,0.62426942
"Male",1950,94,0.60424238
"Male",1950,95,0.58501209
"Male",1950,96,0.56523985
"Male",1950,97,0.5462221
"Male",1950,98,0.52805847
"Male",1950,99,0.51082846
"Male",1950,100,0
"Male",1951,0,0.82340992
"Male",1951,1,0.9309625
"Male",1951,2,0.96695597
"Male",1951,3,0.980987
"Male",1951,4,0.98781563
"Male",1951,5,0.99221966
"Male",1951,6,0.99496925
"Male",1951,7,0.99646536
"Male",1951,8,0.99711212
"Male",1951,9,0.99731377
"Male",1951,10,0.99748048
"Male",1951,11,0.99742441
"Male",1951,12,0.9972021
"Male",1951,13,0.99685214
"Male",1951,14,0.99642676
"Male",1951,15,0.99600654
"Male",1951,16,0.99563116
"Male",1951,17,0.99529671
"Male",1951,18,0.99498921
"Male",1951,19,0.99468699
"Male",1951,20,0.9943643
"Male",1951,21,0.99401873
"Male",1951,22,0.99367192
"Male",1951,23,0.99335091
"Male",1951,24,0.99308712
"Male",1951,25,0.99291358
"Male",1951,26,0.99282991
"Male",1951,27,0.99279879
"Male",1951,28,0.99277893
"Male",1951,29,0.99272823
"Male",1951,30,0.99260381
"Male",1951,31,0.99238728
"Male",1951,32,0.99209462
"Male",1951,33,0.99174536
"Male",1951,34,0.99136213
"Male",1951,35,0.99097191
"Male",1951,36,0.99059266
"Male",1951,37,0.99022025
"Male",1951,38,0.98984704
"Male",1951,39,0.98946389
"Male",1951,40,0.98906016
"Male",1951,41,0.98862611
"Male",1951,42,0.98815646
"Male",1951,43,0.98764601
"Male",1951,44,0.98708906
"Male",1951,45,0.98647921
"Male",1951,46,0.98581034
"Male",1951,47,0.98507933
"Male",1951,48,0.98428365
"Male",1951,49,0.98342051
"Male",1951,50,0.98248701
"Male",1951,51,0.9814797
"Male",1951,52,0.98039199
"Male",1951,53,0.97921555
"Male",1951,54,0.97794163
"Male",1951,55,0.97656116
"Male",1951,56,0.97506333
"Male",1951,57,0.97343215
"Male",1951,58,0.9716467
"Male",1951,59,0.9696829
"Male",1951,60,0.96751382
"Male",1951,61,0.96511125
"Male",1951,62,0.96246968
"Male",1951,63,0.95959754
"Male",1951,64,0.95651228
"Male",1951,65,0.95324365
"Male",1951,66,0.94982646
"Male",1951,67,0.94623663
"Male",1951,68,0.94239638
"Male",1951,69,0.93820585
"Male",1951,70,0.93354322
"Male",1951,71,0.9282638
"Male",1951,72,0.92229553
"Male",1951,73,0.91565836
"Male",1951,74,0.90838843
"Male",1951,75,0.90053614
"Male",1951,76,0.89218384
"Male",1951,77,0.88336419
"Male",1951,78,0.87404271
"Male",1951,79,0.86418087
"Male",1951,80,0.85372243
"Male",1951,81,0.84259899
"Male",1951,82,0.83071593
"Male",1951,83,0.81793943
"Male",1951,84,0.80410778
"Male",1951,85,0.78903255
"Male",1951,86,0.77249399
"Male",1951,87,0.7543771
"Male",1951,88,0.73481671
"Male",1951,89,0.71404553
"Male",1951,90,0.69238471
"Male",1951,91,0.67024241
"Male",1951,92,0.64815892
"Male",1951,93,0.6268657
"Male",1951,94,0.60719569
"Male",1951,95,0.58804374
"Male",1951,96,0.56846509
"Male",1951,97,0.54959444
"Male",1951,98,0.53153609
"Male",1951,99,0.51437523
"Male",1951,100,0
"Male",1952,0,0.82633982
"Male",1952,1,0.93369081
"Male",1952,2,0.96835311
"Male",1952,3,0.98167321
"Male",1952,4,0.98814758
"Male",1952,5,0.99235627
"Male",1952,6,0.9950079
"Male",1952,7,0.99647375
"Male",1952,8,0.9971292
"Male",1952,9,0.99734964
"Male",1952,10,0.99751464
"Male",1952,11,0.99745832
"Male",1952,12,0.99723615
"Male",1952,13,0.99688627
"Male",1952,14,0.99646107
"Male",1952,15,0.99604138
"Male",1952,16,0.99566742
"Male",1952,17,0.99533556
"Male",1952,18,0.99503205
"Male",1952,19,0.99473503
"Male",1952,20,0.99441815
"Male",1952,21,0.99407838
"Male",1952,22,0.99373671
"Male",1952,23,0.99341975
"Male",1952,24,0.99315878
"Male",1952,25,0.99298651
"Male",1952,26,0.99290273
"Male",1952,27,0.99287084
"Male",1952,28,0.9928502
"Male",1952,29,0.99279928
"Male",1952,30,0.99267592
"Male",1952,31,0.99246203
"Male",1952,32,0.99217326
"Male",1952,33,0.99182865
"Male",1952,34,0.99145026
"Male",1952,35,0.99106441
"Male",1952,36,0.99068866
"Male",1952,37,0.99031908
"Male",1952,38,0.9899484
"Male",1952,39,0.98956786
"Male",1952,40,0.98916722
"Male",1952,41,0.98873703
"Male",1952,42,0.98827181
"Male",1952,43,0.98776615
"Male",1952,44,0.98721408
"Male",1952,45,0.98660886
"Male",1952,46,0.98594412
"Male",1952,47,0.9852169
"Male",1952,48,0.98442503
"Male",1952,49,0.98356606
"Male",1952,50,0.98263745
"Male",1952,51,0.98163606
"Male",1952,52,0.98055521
"Male",1952,53,0.97938627
"Male",1952,54,0.97812028
"Male",1952,55,0.97674788
"Male",1952,56,0.975258
"Male",1952,57,0.9736348
"Male",1952,58,0.97185736
"Male",1952,59,0.96990191
"Male",1952,60,0.9677424
"Male",1952,61,0.9653515
"Male",1952,62,0.96272379
"Male",1952,63,0.95986649
"Male",1952,64,0.95679576
"Male",1952,65,0.95354076
"Male",1952,66,0.95013557
"Male",1952,67,0.94655667
"Male",1952,68,0.9427271
"Male",1952,69,0.9385475
"Male",1952,70,0.93389749
"Male",1952,71,0.92863408
"Male",1952,72,0.92268546
"Male",1952,73,0.91607441
"Male",1952,74,0.90883679
"Male",1952,75,0.90101701
"Male",1952,76,0.89269113
"Male",1952,77,0.88388614
"Male",1952,78,0.87456694
"Male",1952,79,0.86469752
"Male",1952,80,0.85422135
"Male",1952,81,0.84306962
"Male",1952,82,0.83115186
"Male",1952,83,0.8183453
"Male",1952,84,0.80450199
"Male",1952,85,0.78945133
"Male",1952,86,0.77299563
"Male",1952,87,0.75503608
"Male",1952,88,0.73570406
"Male",1952,89,0.71522608
"Male",1952,90,0.69391549
"Male",1952,91,0.67216676
"Male",1952,92,0.6504987
"Male",1952,93,0.62960304
"Male",1952,94,0.61026766
"Male",1952,95,0.59106879
"Male",1952,96,0.5716707
"Male",1952,97,0.55294669
"Male",1952,98,0.53500342
"Male",1952,99,0.51792639
"Male",1952,100,0
"Male",1953,0,0.8289078
"Male",1953,1,0.93599197
"Male",1953,2,0.96945819
"Male",1953,3,0.98215349
"Male",1953,4,0.98832816
"Male",1953,5,0.99237992
"Male",1953,6,0.99495941
"Male",1953,7,0.99640902
"Male",1953,8,0.9970802
"Male",1953,9,0.99732471
"Male",1953,10,0.99749305
"Male",1953,11,0.99743979
"Male",1953,12,0.99721908
"Male",1953,13,0.99686824
"Male",1953,14,0.99644006
"Male",1953,15,0.99601646
"Male",1953,16,0.99563896
"Male",1953,17,0.99530506
"Male",1953,18,0.99500101
"Male",1953,19,0.99470419
"Male",1953,20,0.99438804
"Male",1953,21,0.99404926
"Male",1953,22,0.99370853
"Male",1953,23,0.99339208
"Male",1953,24,0.99313071
"Male",1953,25,0.99295673
"Male",1953,26,0.99286998
"Male",1953,27,0.99283451
"Male",1953,28,0.9928103
"Male",1953,29,0.99275648
"Male",1953,30,0.99263156
"Male",1953,31,0.99241773
"Male",1953,32,0.99213028
"Male",1953,33,0.99178779
"Male",1953,34,0.99141176
"Male",1953,35,0.99102782
"Male",1953,36,0.99065313
"Male",1953,37,0.99028398
"Male",1953,38,0.98991352
"Male",1953,39,0.98953338
"Male",1953,40,0.98913363
"Male",1953,41,0.98870496
"Male",1953,42,0.98824164
"Male",1953,43,0.98773783
"Male",1953,44,0.98718734
"Male",1953,45,0.98658332
"Male",1953,46,0.98591935
"Male",1953,47,0.98519283
"Male",1953,48,0.98440219
"Male",1953,49,0.9835452
"Male",1953,50,0.98261931
"Male",1953,51,0.98162135
"Male",1953,52,0.98054417
"Male",1953,53,0.97937814
"Male",1953,54,0.97811381
"Male",1953,55,0.97674199
"Male",1953,56,0.97525175
"Male",1953,57,0.97362785
"Male",1953,58,0.97184866
"Male",1953,59,0.96989024
"Male",1953,60,0.96772821
"Male",1953,61,0.96533689
"Male",1953,62,0.96271177
"Male",1953,63,0.9598572
"Male",1953,64,0.95678762
"Male",1953,65,0.95353401
"Male",1953,66,0.95013208
"Male",1953,67,0.94656124
"Male",1953,68,0.94274442
"Male",1953,69,0.93858009
"Male",1953,70,0.93394891
"Male",1953,71,0.92870917
"Male",1953,72,0.92278895
"Male",1953,73,0.91622603
"Male",1953,74,0.90905972
"Male",1953,75,0.90131579
"Male",1953,76,0.89305187
"Male",1953,77,0.88427742
"Male",1953,78,0.87495803
"Male",1953,79,0.86507144
"Male",1953,80,0.85456404
"Male",1953,81,0.84336966
"Male",1953,82,0.8314049
"Male",1953,83,0.81855741
"Male",1953,84,0.80469067
"Male",1953,85,0.78965211
"Male",1953,86,0.77326616
"Male",1953,87,0.75545016
"Male",1953,88,0.73632893
"Male",1953,89,0.71612209
"Male",1953,90,0.69513857
"Male",1953,91,0.67376222
"Male",1953,92,0.65249326
"Male",1953,93,0.63198487
"Male",1953,94,0.61297721
"Male",1953,95,0.59405252
"Male",1953,96,0.57486342
"Male",1953,97,0.55630817
"Male",1953,98,0.53850637
"Male",1953,99,0.5215522
"Male",1953,100,0
"Male",1954,0,0.83231918
"Male",1954,1,0.93899499
"Male",1954,2,0.97115624
"Male",1954,3,0.98314581
"Male",1954,4,0.98894005
"Male",1954,5,0.99276205
"Male",1954,6,0.99521211
"Male",1954,7,0.996608
"Male",1954,8,0.99726882
"Male",1954,9,0.99751375
"Male",1954,10,0.99766751
"Male",1954,11,0.99760564
"Male",1954,12,0.99738234
"Male",1954,13,0.99703425
"Male",1954,14,0.99661228
"Male",1954,15,0.99619704
"Male",1954,16,0.99582905
"Male",1954,17,0.99550461
"Male",1954,18,0.99520997
"Male",1954,19,0.99492335
"Male",1954,20,0.99461798
"Male",1954,21,0.99429032
"Male",1954,22,0.99396077
"Male",1954,23,0.99365525
"Male",1954,24,0.99340413
"Male",1954,25,0.99323915
"Male",1954,26,0.99316012
"Male",1954,27,0.99313157
"Male",1954,28,0.99311411
"Male",1954,29,0.99306758
"Male",1954,30,0.99295114
"Male",1954,31,0.99274722
"Male",1954,32,0.99247074
"Male",1954,33,0.99213983
"Male",1954,34,0.99177545
"Male",1954,35,0.99140255
"Male",1954,36,0.99103784
"Male",1954,37,0.99067781
"Male",1954,38,0.99031578
"Male",1954,39,0.98994382
"Male",1954,40,0.98955266
"Male",1954,41,0.98913355
"Male",1954,42,0.98868084
"Male",1954,43,0.9881887
"Male",1954,44,0.98765054
"Male",1954,45,0.98705885
"Male",1954,46,0.9864066
"Male",1954,47,0.98569105
"Male",1954,48,0.98491044
"Male",1954,49,0.98406313
"Male",1954,50,0.98314778
"Male",1954,51,0.98216241
"Male",1954,52,0.98110054
"Male",1954,53,0.97995369
"Male",1954,54,0.9787125
"Male",1954,55,0.97736665
"Male",1954,56,0.97590407
"Male",1954,57,0.97430886
"Male",1954,58,0.97256143
"Male",1954,59,0.97063917
"Male",1954,60,0.96851635
"Male",1954,61,0.96616594
"Male",1954,62,0.96358136
"Male",1954,63,0.96076962
"Male",1954,64,0.95774538
"Male",1954,65,0.95453335
"Male",1954,66,0.95116287
"Male",1954,67,0.94760828
"Male",1954,68,0.94379507
"Male",1954,69,0.93962829
"Male",1954,70,0.93499079
"Male",1954,71,0.92974326
"Male",1954,72,0.92381504
"Male",1954,73,0.91721744
"Male",1954,74,0.90998124
"Male",1954,75,0.90215856
"Male",1954,76,0.89383229
"Male",1954,77,0.88503641
"Male",1954,78,0.87573264
"Male",1954,79,0.86587337
"Male",1954,80,0.85539675
"Male",1954,81,0.84422848
"Male",1954,82,0.83228177
"Male",1954,83,0.81945537
"Male",1954,84,0.80563113
"Male",1954,85,0.79067344
"Male",1954,86,0.7744277
"Male",1954,87,0.75682611
"Male",1954,88,0.73800178
"Male",1954,89,0.71816671
"Male",1954,90,0.69760251
"Male",1954,91,0.67666182
"Male",1954,92,0.65580852
"Male",1954,93,0.63567333
"Male",1954,94,0.61697633
"Male",1954,95,0.59801912
"Male",1954,96,0.57900278
"Male",1954,97,0.56058178
"Male",1954,98,0.54285832
"Male",1954,99,0.5259162
"Male",1954,100,0
"Male",1955,0,0.83498124
"Male",1955,1,0.94125401
"Male",1955,2,0.97233602
"Male",1955,3,0.98375114
"Male",1955,4,0.98925182
"Male",1955,5,0.99290889
"Male",1955,6,0.99527571
"Male",1955,7,0.99664623
"Male",1955,8,0.99731449
"Male",1955,9,0.99757419
"Male",1955,10,0.99772511
"Male",1955,11,0.9976624
"Male",1955,12,0.99743951
"Male",1955,13,0.99709271
"Male",1955,14,0.99667264
"Male",1955,15,0.99625976
"Male",1955,16,0.99589474
"Male",1955,17,0.99557383
"Male",1955,18,0.99528332
"Male",1955,19,0.99500146
"Male",1955,20,0.99470134
"Male",1955,21,0.99437922
"Male",1955,22,0.9940552
"Male",1955,23,0.9937548
"Male",1955,24,0.99350797
"Male",1955,25,0.99334597
"Male",1955,26,0.99326864
"Male",1955,27,0.9932411
"Male",1955,28,0.99322459
"Male",1955,29,0.99317957
"Male",1955,30,0.99306591
"Male",1955,31,0.99286628
"Male",1955,32,0.99259523
"Male",1955,33,0.99227044
"Male",1955,34,0.9919123
"Male",1955,35,0.99154507
"Male",1955,36,0.99118505
"Male",1955,37,0.99082895
"Male",1955,38,0.99047041
"Male",1955,39,0.99010189
"Male",1955,40,0.98971464
"Male",1955,41,0.98930024
"Male",1955,42,0.9888529
"Male",1955,43,0.98836661
"Male",1955,44,0.98783445
"Male",1955,45,0.98724851
"Male",1955,46,0.98660149
"Male",1955,47,0.98589075
"Male",1955,48,0.98511482
"Male",1955,49,0.98427246
"Male",1955,50,0.9833629
"Male",1955,51,0.98238469
"Male",1955,52,0.98133141
"Male",1955,53,0.9801945
"Male",1955,54,0.97896433
"Male",1955,55,0.97763012
"Male",1955,56,0.97617932
"Male",1955,57,0.97459605
"Male",1955,58,0.97286121
"Male",1955,59,0.97095274
"Male",1955,60,0.96884521
"Male",1955,61,0.96651193
"Male",1955,62,0.96394591
"Male",1955,63,0.96115378
"Male",1955,64,0.95814938
"Male",1955,65,0.95495569
"Male",1955,66,0.95160012
"Male",1955,67,0.94805641
"Male",1955,68,0.94425089
"Male",1955,69,0.9400902
"Male",1955,70,0.93545858
"Male",1955,71,0.93021835
"Male",1955,72,0.92429945
"Male",1955,73,0.91770995
"Male",1955,74,0.91047915
"Male",1955,75,0.90266123
"Male",1955,76,0.89434087
"Male",1955,77,0.88555383
"Male",1955,78,0.87626047
"Male",1955,79,0.86640942
"Male",1955,80,0.85593683
"Male",1955,81,0.8447662
"Male",1955,82,0.83281296
"Male",1955,83,0.81998621
"Male",1955,84,0.80618182
"Male",1955,85,0.79128122
"Male",1955,86,0.77515066
"Male",1955,87,0.75773704
"Male",1955,88,0.73917148
"Male",1955,89,0.71965786
"Male",1955,90,0.6994639
"Male",1955,91,0.6789231
"Male",1955,92,0.65847396
"Male",1955,93,0.63871548
"Male",1955,94,0.62033145
"Male",1955,95,0.60157318
"Male",1955,96,0.58277764
"Male",1955,97,0.56453645
"Male",1955,98,0.54694807
"Male",1955,99,0.53009464
"Male",1955,100,0
"Male",1956,0,0.8373707
"Male",1956,1,0.94322159
"Male",1956,2,0.97333966
"Male",1956,3,0.98424457
"Male",1956,4,0.98948927
"Male",1956,5,0.99300712
"Male",1956,6,0.99530757
"Male",1956,7,0.9966613
"Male",1956,8,0.99734013
"Male",1956,9,0.99761587
"Male",1956,10,0.99776503
"Male",1956,11,0.99770212
"Male",1956,12,0.99748007
"Male",1956,13,0.99713414
"Male",1956,14,0.9967143
"Male",1956,15,0.99630131
"Male",1956,16,0.99593641
"Male",1956,17,0.99561635
"Male",1956,18,0.99532725
"Male",1956,19,0.99504712
"Male",1956,20,0.99474921
"Male",1956,21,0.99442983
"Male",1956,22,0.99410906
"Male",1956,23,0.99381203
"Male",1956,24,0.99356795
"Male",1956,25,0.99340757
"Male",1956,26,0.9933307
"Male",1956,27,0.99330296
"Male",1956,28,0.99328625
"Male",1956,29,0.99324174
"Male",1956,30,0.99312992
"Male",1956,31,0.99293365
"Male",1956,32,0.99266709
"Male",1956,33,0.99234743
"Male",1956,34,0.99199452
"Male",1956,35,0.99163194
"Male",1956,36,0.99127557
"Male",1956,37,0.99092234
"Male",1956,38,0.99056627
"Male",1956,39,0.99020024
"Male",1956,40,0.98981592
"Male",1956,41,0.9894052
"Male",1956,42,0.98896213
"Male",1956,43,0.98848037
"Male",1956,44,0.98795273
"Male",1956,45,0.987371
"Male",1956,46,0.98672763
"Male",1956,47,0.98602025
"Male",1956,48,0.98524774
"Male",1956,49,0.98440924
"Male",1956,50,0.98350443
"Male",1956,51,0.98253229
"Male",1956,52,0.98148628
"Male",1956,53,0.98035739
"Male",1956,54,0.97913561
"Male",1956,55,0.97780984
"Male",1956,56,0.97636721
"Male",1956,57,0.97479202
"Male",1956,58,0.97306545
"Male",1956,59,0.97116574
"Male",1956,60,0.96906811
"Male",1956,61,0.96674657
"Male",1956,62,0.96419404
"Male",1956,63,0.96141614
"Male",1956,64,0.95842573
"Male",1956,65,0.95524502
"Male",1956,66,0.95190049
"Male",1956,67,0.94836607
"Male",1956,68,0.94456873
"Male",1956,69,0.94041556
"Male",1956,70,0.93579193
"Male",1956,71,0.93056148
"Male",1956,72,0.92465457
"Male",1956,73,0.91808097
"Male",1956,74,0.91087021
"Male",1956,75,0.90307389
"Male",1956,76,0.8947741
"Male",1956,77,0.88600397
"Male",1956,78,0.87672351
"Male",1956,79,0.86688229
"Male",1956,80,0.8564154
"Male",1956,81,0.84524509
"Male",1956,82,0.83328974
"Male",1956,83,0.82046824
"Male",1956,84,0.80668933
"Male",1956,85,0.79185116
"Male",1956,86,0.77584031
"Male",1956,87,0.7586178
"Male",1956,88,0.74031129
"Male",1956,89,0.72111561
"Male",1956,90,0.70128489
"Male",1956,91,0.68113375
"Male",1956,92,0.66107588
"Male",1956,93,0.64167786
"Male",1956,94,0.62358755
"Male",1956,95,0.60492644
"Male",1956,96,0.5863075
"Male",1956,97,0.56821051
"Male",1956,98,0.55073085
"Male",1956,99,0.53394827
"Male",1956,100,0
"Male",1957,0,0.83943203
"Male",1957,1,0.94486831
"Male",1957,2,0.97414493
"Male",1957,3,0.98460392
"Male",1957,4,0.98962903
"Male",1957,5,0.99303252
"Male",1957,6,0.99528356
"Male",1957,7,0.99663096
"Male",1957,8,0.9973268
"Male",1957,9,0.99762316
"Male",1957,10,0.9977744
"Male",1957,11,0.9977139
"Male",1957,12,0.99749395
"Male",1957,13,0.99714927
"Male",1957,14,0.99672986
"Male",1957,15,0.99631682
"Male",1957,16,0.99595201
"Male",1957,17,0.99563276
"Male",1957,18,0.9953453
"Male",1957,19,0.9950674
"Male",1957,20,0.99477217
"Male",1957,21,0.99445572
"Male",1957,22,0.99413779
"Male",1957,23,0.99384313
"Male",1957,24,0.99360059
"Male",1957,25,0.99344043
"Male",1957,26,0.99336249
"Male",1957,27,0.993333
"Male",1957,28,0.99331454
"Male",1957,29,0.99326893
"Male",1957,30,0.99315735
"Male",1957,31,0.9929629
"Male",1957,32,0.99269931
"Male",1957,33,0.99238328
"Male",1957,34,0.99203408
"Male",1957,35,0.99167459
"Male",1957,36,0.99132028
"Male",1957,37,0.99096834
"Male",1957,38,0.99061317
"Male",1957,39,0.99024806
"Male",1957,40,0.98986513
"Male",1957,41,0.9894565
"Male",1957,42,0.98901601
"Male",1957,43,0.98853701
"Male",1957,44,0.98801204
"Male",1957,45,0.98743259
"Male",1957,46,0.98679092
"Male",1957,47,0.98608491
"Male",1957,48,0.98531393
"Male",1957,49,0.98447751
"Male",1957,50,0.98357568
"Male",1957,51,0.98260774
"Male",1957,52,0.9815669
"Male",1957,53,0.98044348
"Male",1957,54,0.979227
"Male",1957,55,0.97790605
"Male",1957,56,0.97646746
"Male",1957,57,0.97489583
"Male",1957,58,0.9731722
"Male",1957,59,0.97127505
"Male",1957,60,0.9691807
"Male",1957,61,0.96686434
"Male",1957,62,0.96431925
"Male",1957,63,0.9615495
"Male",1957,64,0.95856669
"Male",1957,65,0.95539326
"Male",1957,66,0.95205572
"Male",1957,67,0.9485291
"Male",1957,68,0.94474057
"Male",1957,69,0.94059658
"Male",1957,70,0.93598327
"Male",1957,71,0.93076522
"Male",1957,72,0.9248731
"Male",1957,73,0.91832335
"Male",1957,74,0.91114754
"Male",1957,75,0.90339022
"Male",1957,76,0.89512677
"Male",1957,77,0.88638347
"Male",1957,78,0.87712167
"Male",1957,79,0.86729675
"Male",1957,80,0.85684308
"Male",1957,81,0.84568178
"Male",1957,82,0.83373429
"Male",1957,83,0.82092791
"Male",1957,84,0.80718304
"Male",1957,85,0.79241455
"Male",1957,86,0.77652919
"Male",1957,87,0.75950177
"Male",1957,88,0.74145549
"Male",1957,89,0.72257478
"Male",1957,90,0.70309953
"Male",1957,91,0.68332482
"Male",1957,92,0.66363945
"Male",1957,93,0.64457567
"Male",1957,94,0.62674693
"Male",1957,95,0.60795615
"Male",1957,96,0.58952454
"Male",1957,97,0.57159211
"Male",1957,98,0.55424737
"Male",1957,99,0.53756226
"Male",1957,100,0
"Male",1958,0,0.8414787
"Male",1958,1,0.94649397
"Male",1958,2,0.97497689
"Male",1958,3,0.98500818
"Male",1958,4,0.98981604
"Male",1958,5,0.99310312
"Male",1958,6,0.99530185
"Male",1958,7,0.99664057
"Male",1958,8,0.99735094
"Male",1958,9,0.99766472
"Male",1958,10,0.99781546
"Male",1958,11,0.99775579
"Male",1958,12,0.99753771
"Male",1958,13,0.99719554
"Male",1958,14,0.99677883
"Male",1958,15,0.99636854
"Male",1958,16,0.99600671
"Male",1958,17,0.99569081
"Male",1958,18,0.99540727
"Male",1958,19,0.99513389
"Male",1958,20,0.9948437
"Male",1958,21,0.99453257
"Male",1958,22,0.99421978
"Male",1958,23,0.99392971
"Male",1958,24,0.99369078
"Male",1958,25,0.99353274
"Male",1958,26,0.99345548
"Male",1958,27,0.99342585
"Male",1958,28,0.9934071
"Male",1958,29,0.99336177
"Male",1958,30,0.99325177
"Male",1958,31,0.99306052
"Male",1958,32,0.99280138
"Male",1958,33,0.99249055
"Male",1958,34,0.99214664
"Male",1958,35,0.99179176
"Male",1958,36,0.99144089
"Male",1958,37,0.99109141
"Male",1958,38,0.99073809
"Male",1958,39,0.99037469
"Male",1958,40,0.98999383
"Male",1958,41,0.98958798
"Male",1958,42,0.98915084
"Male",1958,43,0.98867547
"Male",1958,44,0.98815407
"Male",1958,45,0.9875778
"Male",1958,46,0.98693867
"Male",1958,47,0.98623481
"Male",1958,48,0.98546597
"Male",1958,49,0.98463211
"Male",1958,50,0.98373384
"Male",1958,51,0.98277099
"Male",1958,52,0.98173665
"Male",1958,53,0.98062083
"Male",1958,54,0.9794126
"Male",1958,55,0.97809994
"Male",1958,56,0.97666908
"Male",1958,57,0.97510468
"Male",1958,58,0.9733882
"Male",1958,59,0.97149865
"Male",1958,60,0.969413
"Male",1958,61,0.96710713
"Male",1958,62,0.96457425
"Male",1958,63,0.96181774
"Male",1958,64,0.95884844
"Male",1958,65,0.95568776
"Male",1958,66,0.95236108
"Male",1958,67,0.94884324
"Male",1958,68,0.94506176
"Male",1958,69,0.94092362
"Male",1958,70,0.93631576
"Male",1958,71,0.93110372
"Male",1958,72,0.92521883
"Male",1958,73,0.9186777
"Male",1958,74,0.91151249
"Male",1958,75,0.90376894
"Male",1958,76,0.8955239
"Male",1958,77,0.88680436
"Male",1958,78,0.87757158
"Male",1958,79,0.86777981
"Male",1958,80,0.85736108
"Male",1958,81,0.84623375
"Male",1958,82,0.83432058
"Male",1958,83,0.82155708
"Male",1958,84,0.80787557
"Male",1958,85,0.79320643
"Male",1958,86,0.77747506
"Male",1958,87,0.76066861
"Male",1958,88,0.74290531
"Male",1958,89,0.7243586
"Male",1958,90,0.70525273
"Male",1958,91,0.68586214
"Male",1958,92,0.6665503
"Male",1958,93,0.64782068
"Male",1958,94,0.63025439
"Male",1958,95,0.61161365
"Male",1958,96,0.59337455
"Male",1958,97,0.57559803
"Male",1958,98,0.55837158
"Male",1958,99,0.54176618
"Male",1958,100,0
"Male",1959,0,0.8435437
"Male",1959,1,0.9481457
"Male",1959,2,0.97587193
"Male",1959,3,0.98548499
"Male",1959,4,0.99007113
"Male",1959,5,0.99323447
"Male",1959,6,0.99537436
"Male",1959,7,0.99670029
"Male",1959,8,0.99742214
"Male",1959,9,0.99774969
"Male",1959,10,0.99789695
"Male",1959,11,0.99783627
"Male",1959,12,0.99761984
"Male",1959,13,0.99728178
"Male",1959,14,0.99687082
"Male",1959,15,0.99646707
"Male",1959,16,0.99611204
"Male",1959,17,0.99580281
"Male",1959,18,0.99552598
"Male",1959,19,0.99525984
"Male",1959,20,0.9949774
"Male",1959,21,0.99467429
"Male",1959,22,0.99436932
"Male",1959,23,0.99408638
"Male",1959,24,0.99385345
"Male",1959,25,0.99369977
